Timestamp,n-transactions
2017-02-26 00:00:00,265203.0
2017-02-27 00:00:00,284555.0
2017-02-28 00:00:00,325414.0
2017-03-01 00:00:00,315883.0
2017-03-02 00:00:00,329428.0
2017-03-03 00:00:00,337310.0
2017-03-04 00:00:00,265780.0
2017-03-05 00:00:00,280739.0
2017-03-06 00:00:00,287731.0
2017-03-07 00:00:00,327902.0
2017-03-08 00:00:00,297108.0
2017-03-09 00:00:00,303632.0
2017-03-10 00:00:00,308482.0
2017-03-11 00:00:00,280681.0
2017-03-12 00:00:00,221110.0
2017-03-13 00:00:00,273079.0
2017-03-14 00:00:00,310395.0
2017-03-15 00:00:00,292434.0
2017-03-16 00:00:00,327034.0
2017-03-17 00:00:00,292196.0
2017-03-18 00:00:00,263530.0
2017-03-19 00:00:00,269336.0
2017-03-20 00:00:00,277033.0
2017-03-21 00:00:00,288055.0
2017-03-22 00:00:00,316593.0
2017-03-23 00:00:00,287871.0
2017-03-24 00:00:00,289521.0
2017-03-25 00:00:00,242975.0
2017-03-26 00:00:00,221915.0
2017-03-27 00:00:00,232291.0
2017-03-28 00:00:00,294001.0
2017-03-29 00:00:00,283931.0
2017-03-30 00:00:00,288788.0
2017-03-31 00:00:00,259403.0
2017-04-01 00:00:00,255871.0
2017-04-02 00:00:00,244203.0
2017-04-03 00:00:00,288141.0
2017-04-04 00:00:00,256015.0
2017-04-05 00:00:00,316555.0
2017-04-06 00:00:00,290465.0
2017-04-07 00:00:00,295463.0
2017-04-08 00:00:00,226959.0
2017-04-09 00:00:00,238286.0
2017-04-10 00:00:00,273384.0
2017-04-11 00:00:00,307893.0
2017-04-12 00:00:00,278093.0
2017-04-13 00:00:00,228679.0
2017-04-14 00:00:00,290208.0
2017-04-15 00:00:00,270705.0
2017-04-16 00:00:00,211829.0
2017-04-17 00:00:00,245184.0
2017-04-18 00:00:00,303091.0
2017-04-19 00:00:00,310104.0
2017-04-20 00:00:00,267915.0
2017-04-21 00:00:00,330354.0
2017-04-22 00:00:00,268712.0
2017-04-23 00:00:00,245039.0
2017-04-24 00:00:00,222671.0
2017-04-25 00:00:00,325387.0
2017-04-26 00:00:00,334471.0
2017-04-27 00:00:00,297884.0
2017-04-28 00:00:00,305271.0
2017-04-29 00:00:00,341319.0
2017-04-30 00:00:00,281489.0
2017-05-01 00:00:00,294786.0
2017-05-02 00:00:00,333161.0
2017-05-03 00:00:00,295149.0
2017-05-04 00:00:00,354737.0
2017-05-05 00:00:00,267193.0
2017-05-06 00:00:00,363022.0
2017-05-07 00:00:00,316011.0
2017-05-08 00:00:00,365096.0
2017-05-09 00:00:00,332879.0
2017-05-10 00:00:00,311391.0
2017-05-11 00:00:00,294743.0
2017-05-12 00:00:00,317698.0
2017-05-13 00:00:00,329266.0
2017-05-14 00:00:00,369098.0
2017-05-15 00:00:00,329229.0
2017-05-16 00:00:00,233977.0
2017-05-17 00:00:00,317527.0
2017-05-18 00:00:00,288904.0
2017-05-19 00:00:00,319502.0
2017-05-20 00:00:00,352805.0
2017-05-21 00:00:00,326057.0
2017-05-22 00:00:00,327868.0
2017-05-23 00:00:00,367710.0
2017-05-24 00:00:00,338642.0
2017-05-25 00:00:00,350114.0
2017-05-26 00:00:00,333340.0
2017-05-27 00:00:00,331914.0
2017-05-28 00:00:00,308143.0
2017-05-29 00:00:00,321638.0
2017-05-30 00:00:00,347961.0
2017-05-31 00:00:00,321634.0
2017-06-01 00:00:00,319709.0
2017-06-02 00:00:00,271539.0
2017-06-03 00:00:00,305320.0
2017-06-04 00:00:00,266044.0
2017-06-05 00:00:00,289930.0
2017-06-06 00:00:00,297416.0
2017-06-07 00:00:00,339720.0
2017-06-08 00:00:00,307377.0
2017-06-09 00:00:00,282184.0
2017-06-10 00:00:00,254993.0
2017-06-11 00:00:00,222892.0
2017-06-12 00:00:00,269098.0
2017-06-13 00:00:00,291776.0
2017-06-14 00:00:00,287644.0
2017-06-15 00:00:00,293141.0
2017-06-16 00:00:00,269937.0
2017-06-17 00:00:00,236554.0
2017-06-18 00:00:00,209359.0
2017-06-19 00:00:00,269774.0
2017-06-20 00:00:00,269438.0
2017-06-21 00:00:00,280203.0
2017-06-22 00:00:00,269685.0
2017-06-23 00:00:00,259938.0
2017-06-24 00:00:00,227127.0
2017-06-25 00:00:00,180719.0
2017-06-26 00:00:00,261906.0
2017-06-27 00:00:00,259737.0
2017-06-28 00:00:00,279811.0
2017-06-29 00:00:00,231054.0
2017-06-30 00:00:00,267360.0
2017-07-01 00:00:00,221856.0
2017-07-02 00:00:00,196539.0
2017-07-03 00:00:00,253244.0
2017-07-04 00:00:00,255483.0
2017-07-05 00:00:00,237008.0
2017-07-06 00:00:00,225106.0
2017-07-07 00:00:00,243614.0
2017-07-08 00:00:00,220835.0
2017-07-09 00:00:00,188124.0
2017-07-10 00:00:00,251722.0
2017-07-11 00:00:00,265759.0
2017-07-12 00:00:00,257138.0
2017-07-13 00:00:00,245895.0
2017-07-14 00:00:00,227903.0
2017-07-15 00:00:00,221851.0
2017-07-16 00:00:00,203165.0
2017-07-17 00:00:00,230315.0
2017-07-18 00:00:00,260575.0
2017-07-19 00:00:00,253768.0
2017-07-20 00:00:00,230199.0
2017-07-21 00:00:00,268443.0
2017-07-22 00:00:00,223358.0
2017-07-23 00:00:00,181031.0
2017-07-24 00:00:00,240072.0
2017-07-25 00:00:00,244036.0
2017-07-26 00:00:00,237853.0
2017-07-27 00:00:00,225369.0
2017-07-28 00:00:00,247207.0
2017-07-29 00:00:00,211134.0
2017-07-30 00:00:00,184145.0
2017-07-31 00:00:00,231012.0
2017-08-01 00:00:00,131875.0
2017-08-02 00:00:00,209321.0
2017-08-03 00:00:00,213017.0
2017-08-04 00:00:00,235792.0
2017-08-05 00:00:00,239771.0
2017-08-06 00:00:00,199627.0
2017-08-07 00:00:00,249002.0
2017-08-08 00:00:00,275574.0
2017-08-09 00:00:00,260955.0
2017-08-10 00:00:00,257965.0
2017-08-11 00:00:00,284001.0
2017-08-12 00:00:00,260521.0
2017-08-13 00:00:00,263310.0
2017-08-14 00:00:00,255362.0
2017-08-15 00:00:00,311002.0
2017-08-16 00:00:00,274866.0
2017-08-17 00:00:00,347319.0
2017-08-18 00:00:00,312250.0
2017-08-19 00:00:00,266832.0
2017-08-20 00:00:00,210852.0
2017-08-21 00:00:00,236772.0
2017-08-22 00:00:00,196283.0
2017-08-23 00:00:00,315734.0
2017-08-24 00:00:00,203805.0
2017-08-25 00:00:00,208169.0
2017-08-26 00:00:00,226485.0
2017-08-27 00:00:00,261891.0
2017-08-28 00:00:00,223771.0
2017-08-29 00:00:00,281116.0
2017-08-30 00:00:00,271466.0
2017-08-31 00:00:00,280724.0
2017-09-01 00:00:00,283670.0
2017-09-02 00:00:00,236811.0
2017-09-03 00:00:00,195289.0
2017-09-04 00:00:00,269280.0
2017-09-05 00:00:00,277948.0
2017-09-06 00:00:00,276225.0
2017-09-07 00:00:00,256374.0
2017-09-08 00:00:00,279488.0
2017-09-09 00:00:00,217890.0
2017-09-10 00:00:00,193240.0
2017-09-11 00:00:00,253492.0
2017-09-12 00:00:00,256230.0
2017-09-13 00:00:00,263320.0
2017-09-14 00:00:00,268068.0
2017-09-15 00:00:00,292079.0
2017-09-16 00:00:00,228257.0
2017-09-17 00:00:00,197683.0
2017-09-18 00:00:00,218204.0
2017-09-19 00:00:00,282917.0
2017-09-20 00:00:00,235723.0
2017-09-21 00:00:00,255257.0
2017-09-22 00:00:00,227615.0
2017-09-23 00:00:00,203861.0
2017-09-24 00:00:00,185277.0
2017-09-25 00:00:00,226603.0
