,close-1,open-1,high-1,low-1,estimated-transaction-volume-usd-1,n-transactions-1,hash-rate-1,difficulty-1,cost-per-transaction-1,Gold price-1,output-volume-0,trade-volume-1,USD-CNY Price-1,SVI-0,Wikiviews-0
2019-09-27,-376.11912400000074,-99.24634100000003,-282.5865410000006,-498.2185579999996,-154855695.6791799,-51872.0,-18428898.7499512,742144848301.1992,-5.882762315832402,-11.0,922424.486572073,17309450.85769999,-0.008199999999999541,18.57471264367816,3539
2019-09-28,135.04700500000035,-376.2501119999997,-172.55511699999988,132.3063549999997,-578250794.2386601,10530.0,17125939.701501206,0.0,7.727900378311006,-152.88344671201844,673386.538360677,-119049228.32479998,-0.3918901474010834,18.57471264367816,2293
2019-09-29,25.47021499999937,135.04557600000044,48.30967600000076,160.46104100000048,-118765998.10547596,-28891.0,-14588763.449427009,0.0,-3.339310230015201,0.0,606613.635693071,-67923878.21599999,0.0,9.0,2187
2019-09-30,-164.53804799999943,25.43474999999853,-98.91387000000032,-116.84280500000023,571452699.3456559,25854.0,-3805764.378111288,0.0,-5.665502190880304,151.38344671201844,1107464.74721235,-6373562.802399993,0.41779014740108344,18.57471264367816,3438
2019-10-01,249.35479699999905,-164.50114699999904,119.29030199999943,-194.6959999999999,44020394.1091001,25848.0,8245822.819241196,0.0,2.3596636572691025,-16.40000000000009,1158740.01134524,80533763.31399998,0.0006999999999992568,18.57471264367816,3333
2019-10-02,19.080864999999903,249.44530699999996,170.1962710000007,482.9959999999992,-323367249.025722,-10687.0,3171470.3150926977,0.0,2.5852918934198996,-30.0,845513.50947988,-3256292.6515999734,0.0,18.57471264367816,3389
2019-10-03,58.386232000000746,18.875158999999258,-137.2867640000004,-25.249370999998973,187634730.71362495,-43.0,-634294.0630185008,0.0,-0.7869372683254028,20.0,807516.389749268,-79023686.42060001,0.0,18.57471264367816,3487
2019-10-04,-142.99512800000048,58.501744000001054,23.35024700000031,-89.96390599999995,-207117088.82513905,10708.0,0.0,0.0,-2.2372492420705967,7.600000000000136,720385.077586688,25537667.405399993,0.0,18.57471264367816,3194
2019-10-05,-82.57060899999942,-142.99553800000103,-170.90974800000004,-70.33672300000035,-358632618.96613294,-10539.0,6977234.693203896,0.0,4.629067774675498,-132.58344671201849,499826.823379352,-23964476.9304,-0.4184901474010827,18.57471264367816,3242
2019-10-06,-8.210871999999654,-82.57282799999939,-44.936460999999326,9.756091000000197,62525507.267265975,-49070.0,-5708646.56716679,0.0,3.5549188971462016,0.0,535585.68315319,-36274751.3375,0.0,9.0,2690
2019-10-07,-285.5484550000001,-8.208308999999645,-29.33343800000057,-236.7688680000001,420507425.05121195,51190.0,3805764.378111288,0.0,-5.372103181579099,122.38344671201844,698133.060497983,43859296.3703,0.4184901474010827,18.57471264367816,3378
2019-10-08,347.54527999999937,-285.5482460000003,140.03310200000033,-16.724694999999883,92649797.08591104,7551.0,4440058.441129506,0.0,2.1376827353352965,-3.7000000000000455,853284.326411053,44471699.79179999,-0.006199999999999761,18.57471264367816,3268
2019-10-09,-21.56302599999981,347.54472799999985,35.11679699999877,341.8713859999998,112545663.11172998,-25305.0,-15223057.512444898,0.0,-2.9973267460933,4.5,890109.379233644,-75933772.83899999,-0.010600000000000165,18.57471264367816,3404
2019-10-10,402.5526090000003,-21.560217000000193,345.8100000000013,6.661632999999711,-1774346.2546299696,33999.0,16148683.595962897,114940862297.69922,4.315655910641304,19.59999999999991,809342.551334509,106020107.7936,-0.016299999999999315,18.57471264367816,3087
2019-10-11,-4.67347300000074,402.54912400000103,-32.115961000001334,338.57604999999967,-121177257.81727898,377.0,-2806088.2079129964,133331400265.30078,-2.8501121754401026,32.80000000000018,748859.345230277,-61824821.5536,-0.028500000000000192,18.57471264367816,2864
2019-10-12,-317.1058119999998,-4.673616000000038,154.7159610000017,-220.73402899999928,-506645213.24214,-43732.0,-14872622.1150385,0.0,-2.013467893523398,-175.58344671201849,477082.626716422,25337167.172099993,-0.35689014740108327,18.57471264367816,3383
2019-10-13,39.39383799999996,-317.10485000000153,-401.1140600000017,24.04592000000048,-75242177.83362299,-22206.0,5819721.697189003,0.0,7.0848512710593,0.0,421940.207082645,-107895185.16479999,0.0,9.0,2850
2019-10-14,-25.349560999999085,39.39522700000089,57.7613280000005,-102.88424000000032,1354145511.6469622,24979.0,-4526450.2089248,0.0,-6.219486269157905,168.6834467120184,821209.414448708,35382796.668699995,0.3335901474010834,18.57471264367816,3590
2019-10-15,72.13615000000027,-25.708778000000166,-67.18926800000008,62.67662499999915,-779490811.474588,35232.0,11639443.394378096,0.0,0.07788422955130159,-4.5,746628.717238315,-4317891.098399997,0.017900000000000027,18.57471264367816,3570
2019-10-16,-192.71681200000057,72.4965319999992,10.202000000001135,-124.14877799999977,11387321.544155955,-1225.0,-6466357.441321105,0.0,-4.1841341907706,-2.900000000000091,1044662.74960641,25093602.778400004,0.010599999999999277,18.57471264367816,3402
2019-10-17,-162.71845600000051,-192.71951399999944,-237.36653900000056,-181.26727799999935,315924676.149142,-4368.0,4526450.2089248,0.0,3.006279845443302,-9.299999999999955,1021589.2507013,31231671.394899994,-0.015399999999999636,18.57471264367816,3684
2019-10-18,76.01844900000015,-162.7607109999999,-51.09078200000022,25.814080000000104,-214613361.77557003,5285.0,6466357.441321507,0.0,1.7811343337374979,-3.7000000000000455,1021618.23399633,-37975838.4505,0.0038999999999997925,18.57471264367816,3349
2019-10-19,-120.61464299999989,76.06043399999999,-5.941348999999718,-118.2122330000002,-653100452.580709,-34654.0,-11639443.394378498,0.0,-1.052165161682801,-148.2834467120183,847151.669674816,14716499.275600001,-0.35059014740108285,18.57471264367816,2430
2019-10-20,6.623113999999987,-120.6587069999996,-26.040547999999944,57.48878799999966,-57600882.81744403,-14940.0,2586542.9765284956,0.0,4.495850771429005,0.0,749654.197106282,-41480878.33240001,0.0,10.0,2543
2019-10-21,270.4356850000004,6.667695000000094,213.2392179999997,2.059548000000177,614350184.842628,61995.0,8406264.673718005,0.0,-4.596400842484904,146.48344671201835,898823.600888372,37111482.873600006,0.3448901474010828,18.57471264367816,3339
2019-10-22,-11.863470000000234,270.42828799999916,37.0,275.6672559999997,46911391.93311,-10327.0,6466357.441321,0.0,4.371276263118901,-8.799999999999955,1141325.22151377,-12326045.898000002,0.001300000000000523,18.57471264367816,3477
2019-10-23,-194.90394300000025,-11.856315999999424,-34.331749000000855,-159.22725600000012,299675575.512445,7856.0,-137064.44083200395,61016818903.80078,-2.6914047259461,13.599999999999909,1334525.53652092,11338710.657999992,-0.013700000000000045,18.57471264367816,3801
2019-10-24,-550.2460569999994,-195.16287600000032,-257.0472489999993,-695.2821899999999,-312061973.284117,-45477.0,-18623623.458657295,622371552818.1992,-7.098857856120503,13.5,1000767.06494216,131987562.3136,0.005999999999999339,18.57471264367816,3956
2019-10-25,-43.295664000000215,-552.4872310000001,-540.2068589999999,56.47855400000026,349849944.5724671,24755.0,3403035.821760893,0.0,0.8788696751018037,-4.0,1348960.43815855,-145365253.2284,-0.0036999999999993705,18.57471264367816,3314
2019-10-26,1236.6336060000003,-40.794889999999214,1259.0159110000004,41.26345599999968,-77803607.04669023,-22876.0,1361214.3287042975,0.0,12.522117233821696,-160.7834467120183,1004810.11591243,257705074.5345,-0.33479014740108326,18.57471264367816,3153
2019-10-27,881.2669210000004,1236.6382009999988,1724.0638629999994,1247.0532519999997,-534588587.18856287,-49469.0,-17015179.1088043,0.0,-0.687328335024695,0.0,684000.549624474,323715410.1291,0.0,10.0,3382
2019-10-28,-330.82911200000126,881.2599900000005,-565.2305550000001,547.5869280000006,1160371435.671373,53358.0,12931536.1226912,0.0,-1.6637169055791006,165.98344671201835,1944113.78990658,-366688352.7418,0.33709014740108323,18.57471264367816,4307
2019-10-29,212.9881150000001,-330.4948029999996,-371.02337199999965,-111.45199999999932,-724338070.8623099,-1658.0,-680607.1643520892,0.0,-0.8437097325750997,3.2000000000000455,1501770.91055353,-56877195.12740001,-0.0015000000000000568,18.57471264367816,4530
2019-10-30,-265.4162159999996,212.65439700000024,-123.18418399999973,-86.44800000000032,-224313566.97761595,6210.0,680607.1643520892,0.0,-1.7575627558234999,-4.7999999999999545,2023871.40963542,-63839760.7263,-0.011400000000000077,18.57471264367816,4530
2019-10-31,-12.44510000000082,-265.91835100000026,-6.8058060000003024,-33.71318799999972,639939806.221196,-20384.0,-1361214.3287042975,0.0,2.7273033192656015,-9.700000000000045,1415879.11847805,-24261031.494900018,-0.016200000000000436,18.57471264367816,4471
2019-11-01,98.54578200000105,-11.34601400000065,-132.11083599999984,96.66664299999866,500718786.32109,22408.0,-1361214.3287042975,0.0,-4.252720972467003,10.400000000000091,1253351.67495788,14933031.690600008,-0.0010999999999992127,18.57471264367816,4369
2019-11-02,53.38948399999936,97.96556200000123,92.86083599999984,145.65507700000126,-1337288940.43627,-31744.0,2722428.657408595,0.0,7.8584487094530004,-165.08344671201849,845904.131541826,-53229815.9928,-0.30689014740108345,18.57471264367816,4806
2019-11-03,-99.16781599999922,53.41139599999951,-7.78709600000002,-130.58972300000096,55062846.7436229,9924.0,2722428.6574088037,0.0,-0.6134688840637992,0.0,827166.372659752,-53693056.0812,0.0,9.0,3395
2019-11-04,208.9942259999989,-99.20538099999976,198.44737200000054,53.717593999999735,541557588.750697,16612.0,-4083642.9861131012,0.0,-4.476896647349598,158.58344671201849,949576.10641267,-6719618.468999997,0.3000901474010833,18.57471264367816,5012
2019-11-05,-100.07927799999925,208.99649399999907,-100.27531799999997,56.26359700000103,1435698895.2814598,21860.0,8167285.972226098,0.0,1.1784665075540985,0.3999999999998636,1161345.32878865,56837182.5933,-0.02179999999999982,18.57471264367816,4905
2019-11-06,27.21157399999902,-99.40642599999956,-34.64520900000025,71.13807400000042,-1322820932.1341698,-18141.0,-8167285.972226098,0.0,-2.2098280948303994,-13.5,1409366.37888414,-6164888.023699999,-0.011400000000000077,18.57471264367816,7478
2019-11-07,-138.67129599999862,26.54412500000035,-70.99219799999992,-168.8816020000013,-36104934.82695985,9789.0,1896944.674596995,-21588328251.19922,-0.890568949475103,3.7999999999999545,1374073.7597232,-18982776.06480001,-0.020199999999999996,18.57471264367816,4572
2019-11-08,-438.9429049999999,-138.68099699999948,-124.94949199999974,-416.05762200000026,47980180.95177984,-13046.0,-10800784.252947092,-949886443051.8008,-1.8187558056419988,-3.3999999999998636,1333670.62974223,-5540690.778399989,0.018799999999999706,18.57471264367816,4723
2019-11-09,43.785798999999315,-438.94882700000016,-373.8583400000007,53.37777300000016,-411644347.9589,-5278.0,10117038.264517099,0.0,5.2227654947541,-145.88344671201844,1048033.15307825,86309426.1228,-0.2654901474010831,18.57471264367816,3483
2019-11-10,226.38360099999954,43.78830500000004,255.29026899999917,27.29849000000104,-682276225.978512,-6451.0,13910927.613710493,0.0,9.894611967017802,0.0,685311.161110266,-119261917.3581,0.0,8.0,3188
2019-11-11,-316.1402629999993,226.38996599999882,-65.03914599999916,-150.61779600000045,354542497.00129205,26995.0,-9484723.37298429,0.0,-10.8465747350239,137.98344671201835,797236.585528915,17858894.0401,0.2798901474010833,18.57471264367816,4207
2019-11-12,89.43854199999987,-316.1417249999995,-201.19084199999998,-40.16172799999913,146342468.58816195,-25325.0,-10117038.264517099,0.0,-1.936309145790105,-6.5,1019903.11744936,41341854.0294,-0.0032000000000005357,18.57471264367816,4292
2019-11-13,-47.866729999999734,89.43908499999998,-31.62013499999921,145.0144109999983,620857036.594818,17563.0,0.0,0.0,-2.4927660986073974,-16.59999999999991,1331117.80907882,-15325632.393399999,0.015700000000000713,18.57471264367816,4286
2019-11-14,-126.8123770000002,-47.8741399999999,-49.12986500000079,-143.44871199999943,-539612283.8589389,31078.0,21498706.3120984,0.0,5.594164235691203,3.3999999999998636,1216940.16732074,-30813868.540200002,-0.00280000000000058,18.57471264367816,3869
2019-11-15,-176.42919699999948,-126.8049890000002,-13.867306000000099,-187.2745130000003,252682702.60288906,-24878.0,-6955463.806855097,0.0,0.14963046127749635,-15.799999999999955,1280489.90300323,8816119.566600002,-0.011999999999999567,18.57471264367816,3738
2019-11-16,24.914464999999836,-176.42916700000023,-242.8347020000001,55.2005850000005,-737298343.2424781,-41677.0,-6323148.915323213,0.0,2.979468454740399,-102.48344671201835,695082.440087727,40252157.1732,-0.27759014740108334,18.57471264367816,2890
2019-11-17,20.890321999999287,24.91139699999985,100.81291700000111,-52.9373599999999,-119016291.55507296,-19098.0,3793889.349193901,0.0,6.759178055560199,0.0,632131.464984699,-75128067.2,0.0,9.0,2983
2019-11-18,-327.7439569999997,20.895132999999987,-121.09015800000088,-345.7315600000002,701099214.014941,40301.0,-8852408.48145239,0.0,-13.6112594996915,113.08344671201849,1330677.31241682,15544167.790100005,0.29469014740108346,18.57471264367816,3893
2019-11-19,-54.163846999999805,-327.7410839999993,-307.5707509999993,-36.26211999999941,-120517838.27065611,22959.0,4426204.240726203,0.0,-2.454454363447695,3.0,956827.203341185,55276751.6886,0.0016999999999995907,18.57471264367816,3853
2019-11-20,-39.24699899999996,-54.166573000000426,21.896898999999394,32.993679999999586,-52430604.54069495,-6544.0,-3161574.457661599,0.0,-1.2567828281929039,13.199999999999818,800559.908126409,-17241540.576700002,0.008099999999999774,18.57471264367816,3908
2019-11-21,-465.6871000000001,-39.25950499999999,-106.56712599999992,-622.3742700000003,295022992.67513096,2868.0,-2645459.633394301,75784370494.69922,-3.063401429719697,-5.5,1616533.40835477,-18480597.844000004,-0.005899999999999572,18.57471264367816,3642
2019-11-22,-331.19753800000035,-465.6764859999994,-404.3864960000001,-613.7403189999995,525717994.15378,-13415.0,-2016051.3111173064,177446330914.30078,-2.618771849193301,15.5,1573304.8749851,90248349.82209998,0.010399999999999743,18.57471264367816,3538
2019-11-23,38.55345200000011,-331.19756600000073,-357.0234879999998,311.120758,-540556632.67926,-4115.0,26441025.377091795,0.0,11.953368006648901,-139.2834467120183,1010840.18924162,130555395.4524,-0.308990147401083,18.57471264367816,2719
2019-11-24,-411.8189910000001,38.69205800000054,-8.1704720000007,-231.60135600000012,-606752400.2996039,-39056.0,-27085928.435069695,0.0,-7.416550537545703,0.0,824423.434529546,-208558824.88809997,0.0,10.0,3083
2019-11-25,216.94082400000025,-412.42766200000005,28.840683000000354,-346.1280889999998,768605619.650814,12102.0,-3869418.3478671014,0.0,-4.954997685982896,125.58344671201849,1316525.8036636,14269855.099599987,0.30499014740108343,18.57471264367816,4376
2019-11-26,33.48826800000006,217.1908400000002,-35.320652999999766,500.4707099999996,-133191992.78321004,41840.0,-1934709.1739335954,0.0,-4.546587511225802,-11.700000000000045,1172810.16045225,161855900.356,-0.0030000000000001137,18.57471264367816,4234
2019-11-27,362.2904149999995,33.70818699999927,334.1556529999998,-172.8815770000001,333619038.9080701,-3713.0,10963351.985623598,0.0,5.701824915392997,-10.299999999999955,1014562.11767074,-142216497.4752,-0.0039000000000006807,18.57471264367816,4225
2019-11-28,-93.14351699999952,362.29059900000084,-19.05205399999977,521.0431100000005,-743908388.5253031,-7974.0,15477673.391468793,0.0,10.325373652406803,34.0,764888.006758807,112028584.03559999,0.006700000000000372,18.57471264367816,3794
2019-11-29,325.6419470000001,-93.14235100000042,209.02705400000013,40.23335399999996,308482639.69073296,1667.0,-17412382.56540239,0.0,-7.3183118801199,25.199999999999818,991528.113663892,-120724911.9804,-0.0038999999999997925,18.57471264367816,3797
2019-11-30,-199.89125299999978,325.76994099999956,-57.10909100000026,43.253678999999465,-381472697.1624689,-33832.0,-6449030.579778612,0.0,0.8021355174106972,-162.7834467120183,750855.209857113,18220159.189099997,-0.3008901474010832,18.57471264367816,3734
2019-12-01,-151.1881170000006,-200.05481099999997,-244.80708800000048,-214.56097799999952,-286355088.79215,-2837.0,8383739.753712207,0.0,2.8014197643282017,0.0,680284.709231954,-39658026.392299995,0.0,8.0,3070
2019-12-02,-97.49376699999993,-151.15373,-132.93382099999963,-81.08502200000021,493877108.46219397,40109.0,3869418.3478671014,0.0,-4.345043154195501,179.38344671201844,865728.87978467,10233835.303100005,0.3080901474010833,18.57471264367816,3697
2019-12-03,-10.624667000000045,-97.63011199999983,-18.81787499999973,79.30300499999976,197114035.44814515,21782.0,8383739.7537117,0.0,0.7759001417134996,-0.7000000000000455,854602.911802966,-16984569.4049,0.02289999999999992,18.57471264367816,3876
2019-12-04,-103.99028499999986,-10.489644000000226,363.97422899999947,-148.54799599999933,365326765.46765995,772.0,5804127.521800995,0.0,2.273359840398605,-25.200000000000045,2329577.92166183,-21495165.162800007,-0.012000000000000455,18.57471264367816,5307
2019-12-05,200.04725899999994,-103.98899299999994,-290.2249069999998,67.73213199999918,-636704750.5095791,-25816.0,-14312453.184274301,-17284419703.90039,-2.584979715079406,-14.099999999999909,898001.057487505,92444368.9528,-0.004399999999999515,18.57471264367816,4323
2019-12-06,152.42590699999982,200.04681299999993,120.81855300000007,150.76023200000054,405245444.70916903,3918.0,-570220.1208705902,-79109459414.09961,-0.05242256530799949,-13.700000000000045,2288980.71377945,-57064959.70670001,-0.009700000000000486,18.57471264367816,3870
2019-12-07,-41.91022100000009,152.4269750000003,25.008812000000034,178.25090999999975,-392351977.019366,-30102.0,6401112.922562495,0.0,10.279730144458306,-125.6834467120184,957054.855731875,-7547863.7958,-0.3048901474010828,18.57471264367816,3061
2019-12-08,17.49420000000009,-42.00687999999991,-50.83444799999961,-96.8280679999998,-534786971.148286,-6431.0,-4480779.045793802,0.0,-3.3177290407513027,0.0,731180.603252509,-43570316.1588,0.0,8.0,2810
2019-12-09,-182.66452200000003,17.46610899999996,75.82563599999958,-108.47021500000028,676641595.000582,34776.0,0.0,0.0,-5.550437677579403,131.2834467120183,1190356.7997295,-2238247.3013000004,0.308990147401083,18.57471264367816,2958
2019-12-10,-118.61971599999924,-182.54095499999949,-260.57800000000043,-122.07860999999957,218817522.7442001,6435.0,0.0,0.0,-1.9089014802493978,-5.399999999999864,1148974.68743132,76300202.9628,-0.006099999999999994,18.57471264367816,3524
2019-12-11,-20.129798000000847,-118.6181660000002,-124.31569899999977,-30.904657000000043,-243121702.25281012,-28816.0,-10241780.6761,0.0,-1.2220441008692973,-4.900000000000091,1207960.67269245,-42252976.2184,0.005600000000000271,18.57471264367816,3732
2019-12-12,-11.48308199999974,-20.033565000000635,20.093699000000015,-48.590236000000004,299343157.91703,20547.0,640111.2922562063,0.0,-2.6837230549605025,-3.7999999999999545,835730.081436612,-12328135.2342,-0.05750000000000011,18.57471264367816,3017
2019-12-13,61.379791999999725,-11.563977999999224,11.050000000000182,98.81823399999939,-348842729.19119596,11093.0,12162114.552868888,0.0,4.4179455059856,-2.2000000000000455,720319.254325102,21239856.647,0.0038999999999997925,18.57471264367816,3014
2019-12-14,-181.99369699999988,61.36317399999916,-31.854323999999906,-174.24138999999923,-455240722.018075,-29392.0,-640111.2922562957,0.0,2.9978993178946993,-114.98344671201835,730482.960950935,-22390067.029699996,-0.25489014740108296,18.57471264367816,1981
2019-12-15,43.537522000000536,-181.9938519999996,-77.99567600000046,1.0646669999996448,-124035378.18397701,-30055.0,-17283004.890918896,0.0,-3.913516032808296,0.0,650460.969850616,-13290058.568900004,0.0,9.0,2051
2019-12-16,-233.2144500000004,43.53392100000019,-51.509900999999445,-180.83710299999984,548966866.516365,63644.0,21123672.644456297,0.0,0.8660016171064981,107.98344671201835,767656.100771835,-4128752.456799999,0.2621901474010828,18.57471264367816,3985
2019-12-17,-263.80018500000006,-233.32428700000037,-204.29541100000006,-266.4810400000006,819297666.4462329,-7831.0,-10241780.6761,0.0,-5.130301771190801,-13.599999999999909,1777401.2009867,55927454.67120001,0.0045999999999999375,18.57471264367816,2790
2019-12-18,669.8014510000003,-263.52955199999997,509.6441139999997,-128.25534799999969,-45885216.18247008,-5005.0,-4480779.045793802,0.0,-1.264083234397198,-16.799999999999955,1164742.9247833,14981908.907399997,0.0033000000000003027,18.57471264367816,4561
2019-12-19,-134.72988799999985,669.6571540000004,-75.30069600000024,611.9775609999997,-468240260.81887984,5306.0,14847396.952713802,15995519708.5,7.819453366830395,-2.0,1004379.59851356,102450385.0284,0.009699999999999598,18.57471264367816,2708
2019-12-20,39.688076999999794,-134.74485000000004,-152.00520199999937,32.28384100000039,6618112.74387002,13102.0,-208531.15142299235,55755811555.5,-2.0653137468794966,14.5,1006115.21484346,-116158193.76480001,-0.0033999999999991815,18.57471264367816,2936
2019-12-21,-47.01082299999962,39.6905969999998,-22.68897300000026,37.700025000000096,-708196997.8291781,-21539.0,12873561.405593991,0.0,8.469236092229302,-90.08344671201849,677306.859111167,-37318601.767,-0.2763901474010835,18.57471264367816,1651
2019-12-22,369.71118599999954,-47.01114899999993,328.27022899999974,7.34856899999977,-74927999.88407803,-30048.0,-4505746.491957992,0.0,3.6409022904663004,0.0,759089.242038868,-29778806.3254,0.0,8.0,2080
2019-12-23,-189.34812599999987,369.59887999999955,167.82391000000007,139.58835,735777901.102596,23775.0,-16735629.82727161,0.0,-9.4519726727573,96.08344671201849,949499.209792517,47399389.92580001,0.28249014740108347,18.57471264367816,3313
2019-12-24,-69.43824500000028,-189.2354919999998,-269.12761799999953,-104.1109779999997,-374359202.0833039,-14409.0,-11586205.265034094,0.0,-5.432884768359905,-14.900000000000091,730761.017291865,49215616.4646,-0.006000000000000227,18.57471264367816,8117
2019-12-25,-61.563991999999416,-69.43817899999976,-156.31045200000062,-41.295924000000014,93016424.99197495,-45770.0,1931034.2108390033,0.0,7.8696745709209,-0.7999999999999545,596758.284247587,-45646795.2764,-0.017400000000000304,18.57471264367816,9762
2019-12-26,2.6323939999992945,-61.5640599999997,161.66000000000076,30.736337999999705,-79807644.45296502,51397.0,25103444.7409077,0.0,4.790519586496401,-5.900000000000091,701726.353554965,-37081078.4412,0.0034999999999998366,18.57471264367816,6204
2019-12-27,49.40262900000016,2.6335519999993267,-173.0117050000008,-83.32076099999995,63386735.48844302,26141.0,-14160917.546153307,0.0,-11.452792876014797,-19.59999999999991,868237.597389785,20505151.191199996,0.0029000000000003467,18.57471264367816,4571
2019-12-28,57.09246600000006,49.401583000000755,95.00541900000007,168.59237099999973,-366273688.046598,-23917.0,2574712.281118706,0.0,5.032579539255501,-54.88344671201844,685635.28338299,12080164.174000002,-0.2654901474010831,18.57471264367816,2637
2019-12-29,85.3897820000002,57.10724899999968,177.7019790000004,45.97712000000047,-99568752.92371297,-18362.0,3862068.4216779917,0.0,5.223631840194599,0.0,562316.944862384,-35801336.6373,0.0,8.0,2263
2019-12-30,-167.91299400000025,85.32828700000027,-135.68502199999966,-78.85361100000046,574976629.671251,44572.0,7080458.773076609,0.0,-4.022054970443705,50.7834467120183,988699.407643123,10395836.2553,0.2564901474010828,18.57471264367816,4932
2019-12-31,-51.18286900000021,-167.86636,-90.13061900000048,-87.22052699999949,-101818324.97277796,-31050.0,-13517239.475873306,0.0,-2.303927970292399,10.800000000000182,724804.399888533,15312632.663999997,-0.02459999999999951,18.57471264367816,7849
2020-01-01,7.975589000000582,-51.2255410000007,-65.6121119999998,33.557143999999425,-576281873.5884721,-41712.0,19385138.342011303,83064579952.19922,18.3143813783581,-15.100000000000136,445595.375982222,-13965992.964599997,-0.0026000000000001577,18.57471264367816,7780
2020-01-02,-230.05019300000004,8.018742000000202,-47.827940000000126,-234.38795799999934,413920833.89450103,43832.0,-16000740.220186204,767125826617.8008,-20.5874229914498,-7.7999999999999545,695423.336835158,-19181121.8418,0.004999999999999893,18.57471264367816,8380
2020-01-03,382.05319599999984,-230.11131399999977,212.816237,-54.48924200000056,1029108642.60248,20950.0,19206355.409550205,0.0,7.024508250154,3.7999999999999545,1018828.76058016,39682003.04269999,0.000700000000000145,18.57471264367816,10917
2020-01-04,21.88317999999981,386.98380199999974,-4.6037829999995665,403.0631650000005,-1098119299.3984401,-29302.0,-685941.2646269947,0.0,4.337047840146305,-42.48344671201835,659620.034119296,68587312.69170001,-0.23499014740108315,18.57471264367816,4426
2020-01-05,3.4445970000006128,16.970557000000554,96.93795199999931,52.54374899999948,-267748278.74159294,564.0,-3429706.323134005,0.0,-0.4870517765774025,0.0,565296.54187035,-86688457.66820002,0.0,10.0,2510
2020-01-06,408.9306779999997,3.485831999999391,308.84959400000025,29.23767500000031,606756897.334229,11367.0,-19206355.409549907,0.0,-10.6795600393419,48.7834467120183,1097641.31609541,-2004268.6328999996,0.24499014740108294,18.57471264367816,4530
2020-01-07,402.28850499999953,408.9322120000006,411.4661379999998,390.1829720000005,160590574.20539403,44933.0,28123591.8496989,0.0,8.5412838332634,8.700000000000045,786850.605013729,65832989.8339,-0.03059999999999974,18.57471264367816,11138
2020-01-08,-121.28595999999925,402.28587699999935,252.28046899999936,140.30145699999957,63135338.11836982,-26060.0,-23322002.9973114,0.0,-4.4627995272158,3.1000000000001364,901196.844609986,96638735.78310001,0.00039999999999995595,18.57471264367816,10994
2020-01-09,-225.48345100000006,-121.28347799999938,-416.7135159999989,-126.43501000000015,371266938.8528402,4038.0,10289118.969402403,0.0,2.0204290739620987,-10.400000000000091,1209651.56106412,13354523.465599984,-0.013799999999999812,18.57471264367816,12509
2020-01-10,374.00192100000004,-225.48261600000023,147.24637900000016,-68.76679400000012,-276440823.52040005,8677.0,-5487530.117015004,0.0,-3.7529432366673987,-1.2999999999999545,906991.318369058,-115680036.89989999,-0.013100000000000556,18.57471264367816,9577
2020-01-11,-170.39486800000032,374.62355599999955,92.93430299999909,322.8105830000004,-768378667.652699,-21664.0,9603177.704775006,0.0,9.438266625201905,-48.88344671201844,595929.426650587,45276024.96779999,-0.18789014740108279,18.57471264367816,2681
2020-01-12,156.1153979999999,-171.03365099999974,-100.78878099999929,-36.385795000000144,-60391088.852485,-25934.0,-8231295.175521001,0.0,0.2603359093710935,0.0,501745.460117209,-78496589.94389999,0.0,10.0,12458
2020-01-13,-72.88101800000004,156.43171100000018,7.080637999999453,81.49618199999986,429902893.275005,8461.0,-5487530.117014602,0.0,-4.605285213437995,38.583446712018485,689551.99199671,-35728047.651700005,0.16249014740108336,18.57471264367816,12376
2020-01-14,731.631018,-73.17322200000035,697.3385740000012,55.80175899999995,2019210264.827009,55356.0,1517670.378410101,20225869824.30078,-4.7937363982283046,-11.900000000000091,1249904.18551204,29394561.458200008,-0.008700000000000152,18.57471264367816,13528
2020-01-15,-22.740787000000637,729.7226890000002,7.6181999999989785,455.18441900000107,-442283242.07132006,-14295.0,11307848.146145508,957357838348.6992,5.0907358339254,-8.0,1601482.10270927,253231514.63019997,0.006199999999999761,18.57471264367816,12931
2020-01-16,-93.09613600000012,-20.879886000000624,-49.159807,28.325251999998727,-1132924201.14199,-6711.0,5876297.714763999,0.0,3.1423285064029045,-3.400000000000091,888152.900963791,-159586008.2651,-0.0129999999999999,18.57471264367816,2904
2020-01-17,178.67162199999984,-93.05672299999969,159.2430690000001,77.64322399999946,216341388.79033017,-1955.0,0.0,0.0,1.2648825424052959,32.0,1116671.92697818,-48951645.70359999,-0.017999999999999794,18.57471264367816,2712
2020-01-18,11.255157000001418,178.73314800000117,-29.888182999999117,142.81622400000015,-850139027.0681741,-36755.0,-19832504.787331,0.0,-3.242718279556698,-47.2834467120183,505653.627783496,58928618.552300006,-0.12899014740108328,18.57471264367816,2182
2020-01-19,-208.20632600000135,11.20945699999902,205.72772899999836,-317.4034929999998,-87842726.49570501,-3277.0,13221669.858220994,0.0,7.207025130222,44.183446712018394,632112.687328294,-99289723.7218,0.0,9.0,2156
2020-01-20,-73.66822799999863,-208.07465899999988,-449.0802049999984,25.764350000001286,661628440.839729,29701.0,1469074.4286909997,0.0,-8.794998669315,-9.299999999999955,979328.501556811,98304108.05199999,0.13649014740108267,18.57471264367816,2497
