Date,Price,Open,High,Low,Vol.,Change %
22-Oct-15,"1,199.50","1,199.50","1,199.50","1,199.50",0.12K,-0.50%
23-Oct-15,"1,205.50","1,205.50","1,205.50","1,205.50",0.19K,-2.05%
26-Oct-15,"1,230.70","1,230.70","1,230.70","1,230.70",0.12K,-1.01%
27-Oct-15,"1,243.20","1,243.20","1,243.20","1,243.20",0.01K,-0.25%
28-Oct-15,"1,246.30","1,246.30","1,246.30","1,246.30",0.02K,-0.49%
29-Oct-15,"1,252.40","1,252.40","1,252.40","1,252.40",0.04K,-0.21%
30-Oct-15,"1,255.00","1,255.00","1,255.00","1,255.00",0.01K,-0.13%
2-Nov-15,"1,256.60","1,256.60","1,256.60","1,256.60",0.00K,0.12%
3-Nov-15,"1,255.10","1,255.10","1,255.10","1,255.10",0.07K,-0.28%
4-Nov-15,"1,258.60","1,258.60","1,258.60","1,258.60",0.07K,0.73%
5-Nov-15,"1,249.50","1,249.50","1,249.50","1,249.50",0.47K,-1.66%
6-Nov-15,"1,270.60","1,270.60","1,270.60","1,270.60",0.63K,8.80%
9-Nov-15,"1,167.80","1,164.70","1,169.00","1,164.60",-,-7.43%
10-Nov-15,"1,261.50","1,261.50","1,261.50","1,261.50",0.32K,-0.55%
11-Nov-15,"1,268.50","1,268.50","1,268.50","1,268.00",0.00K,-0.18%
12-Nov-15,"1,270.80","1,270.80","1,270.80","1,270.80",0.22K,-0.56%
13-Nov-15,"1,278.00","1,278.00","1,278.00","1,278.00",0.17K,0.38%
16-Nov-15,"1,273.10","1,273.10","1,273.10","1,270.00",0.03K,0.22%
17-Nov-15,"1,270.30","1,270.30","1,270.30","1,270.30",0.10K,-0.06%
18-Nov-15,"1,271.00","1,271.00","1,271.00","1,271.00",0.26K,-0.30%
19-Nov-15,"1,274.80","1,274.80","1,274.80","1,274.80",0.06K,-0.57%
20-Nov-15,"1,282.10","1,282.10","1,282.10","1,282.10",0.03K,-1.33%
23-Nov-15,"1,299.40","1,299.40","1,299.40","1,296.00",0.14K,-0.11%
24-Nov-15,"1,300.80","1,300.80","1,300.80","1,300.80",0.13K,1.87%
25-Nov-15,"1,276.90","1,276.90","1,276.90","1,276.90",0.17K,-0.20%
26-Nov-15,"1,279.40","1,279.40","1,279.40","1,279.40",0.03K,-0.50%
27-Nov-15,"1,285.80","1,285.80","1,285.80","1,285.80",0.10K,0.37%
30-Nov-15,"1,281.00","1,281.00","1,281.00","1,281.00",0.14K,-0.12%
1-Dec-15,"1,282.60","1,282.60","1,282.60","1,282.60",0.07K,-0.47%
2-Dec-15,"1,288.60","1,288.60","1,288.60","1,288.60",0.30K,0.92%
3-Dec-15,"1,276.80","1,276.80","1,276.80","1,276.80",0.14K,0.38%
4-Dec-15,"1,272.00","1,272.00","1,272.00","1,272.00",0.17K,0.43%
7-Dec-15,"1,266.60","1,264.00","1,266.80","1,263.00",0.01K,-0.28%
8-Dec-15,"1,270.10","1,270.10","1,270.10","1,268.50",0.45K,-0.77%
9-Dec-15,"1,279.90","1,279.90","1,279.90","1,279.90",0.00K,-0.61%
10-Dec-15,"1,287.80","1,287.80","1,287.80","1,287.80",1.00K,0.58%
11-Dec-15,"1,280.40","1,280.40","1,280.40","1,280.40",1.24K,-0.02%
14-Dec-15,"1,280.70","1,280.70","1,280.70","1,276.50",4.75K,0.02%
15-Dec-15,"1,280.50","1,280.50","1,280.50","1,278.00",52.71K,0.15%
16-Dec-15,"1,278.60","1,278.60","1,278.60","1,279.00",0.03K,-0.28%
17-Dec-15,"1,282.20","1,288.90","1,288.90","1,280.00",0.00K,6.20%
18-Dec-15,"1,207.40","1,204.60","1,209.00","1,203.30",-,0.25%
21-Dec-15,"1,204.40","1,205.80","1,205.80","1,203.90",-,-7.33%
22-Dec-15,"1,299.70","1,299.70","1,299.70","1,292.00",0.00K,0.12%
23-Dec-15,"1,298.10","1,298.10","1,298.10","1,296.50",0.04K,-0.41%
24-Dec-15,"1,303.50","1,303.50","1,303.50","1,303.50",0.01K,0.16%
28-Dec-15,"1,301.40","1,317.50","1,318.20","1,317.50",0.00K,-1.50%
29-Dec-15,"1,321.20","1,321.20","1,321.20","1,321.20",0.01K,0.17%
30-Dec-15,"1,318.90","1,318.90","1,318.90","1,318.90",0.01K,-0.01%
31-Dec-15,"1,319.00","1,319.00","1,319.00","1,319.00",0.04K,0.52%
4-Jan-16,"1,312.20","1,312.20","1,312.20","1,312.20",0.03K,1.96%
5-Jan-16,"1,287.00","1,287.00","1,287.00","1,287.00",0.01K,0.76%
6-Jan-16,"1,277.30","1,277.30","1,277.30","1,277.30",0.03K,-0.41%
7-Jan-16,"1,282.50","1,282.50","1,282.50","1,282.50",0.05K,0.31%
8-Jan-16,"1,278.50","1,278.50","1,278.50","1,278.50",0.04K,-0.64%
11-Jan-16,"1,286.70","1,286.70","1,286.70","1,286.70",0.01K,-0.12%
12-Jan-16,"1,288.20","1,288.20","1,288.20","1,288.20",0.05K,0.72%
13-Jan-16,"1,279.00","1,279.00","1,279.00","1,279.00",0.04K,1.02%
14-Jan-16,"1,266.10","1,266.10","1,266.10","1,266.10",0.02K,-0.54%
15-Jan-16,"1,273.00","1,273.00","1,273.00","1,273.00",0.14K,-2.08%
17-Jan-16,"1,300.00","1,300.00","1,300.00","1,300.00",0.11K,-0.11%
18-Jan-16,"1,301.40","1,301.40","1,301.40","1,301.40",0.01K,0.95%
19-Jan-16,"1,289.20","1,289.20","1,289.20","1,289.20",0.19K,2.28%
20-Jan-16,"1,260.40","1,260.40","1,260.40","1,260.40",0.05K,-1.68%
21-Jan-16,"1,282.00","1,282.00","1,282.00","1,282.00",0.33K,0.57%
22-Jan-16,"1,274.70","1,274.70","1,274.70","1,274.70",0.09K,-1.12%
25-Jan-16,"1,289.10","1,289.10","1,289.10","1,289.10",0.03K,0.77%
26-Jan-16,"1,279.30","1,279.30","1,279.30","1,279.30",0.07K,-0.68%
27-Jan-16,"1,288.10","1,288.10","1,288.10","1,288.10",0.02K,0.40%
28-Jan-16,"1,283.00","1,283.00","1,283.00","1,283.00",0.20K,-0.27%
29-Jan-16,"1,286.50","1,286.50","1,286.50","1,286.50",0.20K,0.66%
1-Feb-16,"1,278.10","1,278.10","1,278.10","1,278.10",0.55K,-0.75%
2-Feb-16,"1,287.80","1,287.80","1,287.80","1,287.80",0.42K,-0.43%
3-Feb-16,"1,293.30","1,293.30","1,293.30","1,293.30",0.20K,0.91%
4-Feb-16,"1,281.60","1,281.60","1,281.60","1,281.60",0.52K,-0.74%
5-Feb-16,"1,291.10","1,291.10","1,291.10","1,291.10",0.24K,-0.56%
8-Feb-16,"1,298.40","1,298.40","1,298.40","1,298.40",0.41K,-0.54%
9-Feb-16,"1,305.40","1,305.40","1,305.40","1,305.40",0.34K,1.34%
10-Feb-16,"1,288.20","1,288.20","1,288.20","1,288.20",-,0.00%
11-Feb-16,"1,288.20","1,288.20","1,288.20","1,288.20",1.68K,-0.46%
12-Feb-16,"1,294.20","1,294.20","1,294.20","1,294.20",1.63K,1.73%
14-Feb-16,"1,272.20","1,272.20","1,272.20","1,272.20",3.41K,-0.33%
15-Feb-16,"1,276.40","1,276.40","1,276.40","1,276.40",37.99K,-1.20%
16-Feb-16,"1,291.90","1,291.90","1,291.90","1,291.90",0.00K,-0.39%
17-Feb-16,"1,297.00","1,297.00","1,297.00","1,297.00",0.07K,0.75%
18-Feb-16,"1,287.30","1,287.30","1,287.30","1,287.30",0.01K,0.48%
19-Feb-16,"1,281.20","1,281.20","1,281.20","1,281.20",0.41K,0.29%
22-Feb-16,"1,277.50","1,277.50","1,277.50","1,277.50",0.01K,0.22%
23-Feb-16,"1,274.70","1,274.70","1,274.70","1,274.70",0.05K,1.21%
24-Feb-16,"1,259.50","1,259.50","1,259.50","1,259.50",0.04K,0.96%
25-Feb-16,"1,247.50","1,247.50","1,247.50","1,247.50",0.11K,0.24%
26-Feb-16,"1,244.50","1,244.50","1,244.50","1,244.50",0.07K,-0.38%
29-Feb-16,"1,249.30","1,249.30","1,249.30","1,249.30",0.06K,0.03%
1-Mar-16,"1,248.90","1,248.90","1,248.90","1,248.90",0.04K,-0.01%
2-Mar-16,"1,249.00","1,249.00","1,249.00","1,249.00",0.06K,0.05%
3-Mar-16,"1,248.40","1,248.40","1,248.40","1,248.40",0.07K,-0.77%
4-Mar-16,"1,258.10","1,258.10","1,258.10","1,258.10",0.09K,-0.78%
7-Mar-16,"1,268.00","1,268.00","1,268.00","1,268.00",0.05K,0.19%
8-Mar-16,"1,265.60","1,265.60","1,265.60","1,265.60",0.17K,-2.35%
9-Mar-16,"1,296.10","1,296.10","1,296.10","1,296.10",0.03K,-0.35%
10-Mar-16,"1,300.60","1,300.60","1,300.60","1,300.60",0.03K,-0.28%
11-Mar-16,"1,304.20","1,304.20","1,304.20","1,304.20",0.05K,-0.12%
14-Mar-16,"1,305.80","1,305.80","1,305.80","1,305.80",0.12K,-0.27%
15-Mar-16,"1,309.40","1,309.40","1,309.40","1,309.40",0.20K,0.25%
16-Mar-16,"1,306.10","1,306.10","1,306.10","1,306.10",0.56K,0.78%
17-Mar-16,"1,296.00","1,296.00","1,296.00","1,296.00",0.02K,0.22%
18-Mar-16,"1,293.10","1,293.10","1,293.10","1,293.10",0.15K,-0.43%
21-Mar-16,"1,298.70","1,298.70","1,298.70","1,298.70",0.27K,-0.35%
22-Mar-16,"1,303.20","1,303.20","1,303.20","1,303.20",0.05K,-0.28%
23-Mar-16,"1,306.90","1,306.90","1,306.90","1,306.90",0.07K,0.41%
24-Mar-16,"1,301.50","1,301.50","1,301.50","1,301.50",0.15K,-0.64%
25-Mar-16,"1,309.90","1,323.30","1,323.30","1,323.30",0.00K,6.35%
28-Mar-16,"1,231.70","1,228.70","1,236.40","1,228.50",-,0.24%
29-Mar-16,"1,228.80","1,228.20","1,229.30","1,227.80",-,-7.27%
30-Mar-16,"1,325.20","1,325.20","1,325.20","1,325.20",0.07K,0.49%
31-Mar-16,"1,318.70","1,318.70","1,318.70","1,318.70",0.10K,-0.04%
1-Apr-16,"1,319.20","1,319.20","1,319.20","1,319.20",0.10K,-0.90%
4-Apr-16,"1,331.20","1,331.20","1,331.20","1,331.20",0.23K,-0.65%
5-Apr-16,"1,339.90","1,339.90","1,339.90","1,339.90",0.32K,0.55%
6-Apr-16,"1,332.60","1,332.60","1,332.60","1,332.60",0.43K,-1.65%
7-Apr-16,"1,354.90","1,354.90","1,354.90","1,354.90",0.13K,-1.35%
8-Apr-16,"1,373.40","1,367.00","1,367.00","1,367.00",0.00K,0.45%
11-Apr-16,"1,367.30","1,367.30","1,367.30","1,367.30",2.38K,-1.09%
12-Apr-16,"1,382.40","1,382.40","1,382.40","1,382.40",1.65K,-0.16%
13-Apr-16,"1,384.60","1,384.60","1,384.60","1,384.60",8.63K,1.53%
14-Apr-16,"1,363.80","1,380.20","1,380.20","1,380.20",0.00K,-2.74%
15-Apr-16,"1,402.20","1,402.20","1,402.20","1,402.20",0.03K,-0.88%
18-Apr-16,"1,414.70","1,414.70","1,414.70","1,414.70",0.02K,0.65%
19-Apr-16,"1,405.60","1,405.60","1,405.60","1,405.60",0.03K,-0.85%
20-Apr-16,"1,417.60","1,417.60","1,417.60","1,417.60",0.02K,-0.53%
21-Apr-16,"1,425.20","1,425.20","1,425.20","1,425.20",0.13K,0.83%
22-Apr-16,"1,413.40","1,391.10","1,391.10","1,390.90",0.00K,0.07%
25-Apr-16,"1,412.40","1,380.00","1,380.00","1,380.00",0.00K,10.70%
26-Apr-16,"1,275.90","1,279.40","1,279.50","1,272.50",-,-0.24%
27-Apr-16,"1,279.00","1,281.00","1,281.90","1,275.70",-,-8.96%
28-Apr-16,"1,404.90","1,404.90","1,404.90","1,404.90",0.04K,0.87%
29-Apr-16,"1,392.80","1,380.00","1,380.00","1,380.00",0.00K,2.07%
2-May-16,"1,364.50","1,364.50","1,364.50","1,366.70",0.02K,-0.73%
3-May-16,"1,374.50","1,377.40","1,377.40","1,377.40",0.00K,0.09%
4-May-16,"1,373.20","1,357.40","1,357.40","1,357.40",0.00K,1.16%
5-May-16,"1,357.40","1,357.40","1,357.40","1,357.40",0.04K,0.43%
6-May-16,"1,351.60","1,351.60","1,351.60","1,350.00",0.09K,-0.15%
9-May-16,"1,353.60","1,353.60","1,353.60","1,350.30",0.03K,-0.63%
10-May-16,"1,362.20","1,362.20","1,362.20","1,362.20",0.10K,0.64%
11-May-16,"1,353.50","1,340.00","1,340.00","1,340.00",0.00K,1.18%
12-May-16,"1,337.70","1,337.70","1,337.70","1,337.70",0.14K,12.71%
13-May-16,"1,186.80","1,184.10","1,187.50","1,184.10",-,-11.13%
16-May-16,"1,335.40","1,335.40","1,335.40","1,346.70",0.09K,1.79%
17-May-16,"1,311.90","1,181.40","1,210.30","1,181.40",0.19K,1.47%
18-May-16,"1,292.90","1,186.50","1,186.50","1,181.30",0.06K,-1.13%
19-May-16,"1,307.70","1,177.20","1,194.40","1,177.20",0.12K,11.10%
20-May-16,"1,177.00","1,175.00","1,178.90","1,175.00",-,-8.45%
23-May-16,"1,285.60","1,177.00","1,179.30","1,173.70",0.02K,-0.32%
24-May-16,"1,289.70","1,179.30","1,180.30","1,175.00",0.23K,0.00%
25-May-16,"1,289.70","1,198.00","1,198.00","1,172.70",0.22K,-1.22%
26-May-16,"1,305.60","1,198.00","1,200.80","1,196.50",0.10K,0.13%
27-May-16,"1,303.90","1,189.70","1,207.30","1,189.70",0.20K,0.12%
30-May-16,"1,302.30","1,198.20","1,199.60","1,184.00",0.09K,0.02%
31-May-16,"1,302.00","1,197.20","1,222.00","1,192.70",0.22K,-1.19%
1-Jun-16,"1,317.70","1,223.10","1,223.10","1,198.00",0.08K,-1.18%
2-Jun-16,"1,333.50","1,227.80","1,227.80","1,216.20",0.20K,-0.66%
3-Jun-16,"1,342.30","1,226.60","1,232.00","1,216.20",0.26K,-0.24%
6-Jun-16,"1,345.50","1,231.20","1,234.60","1,226.60",0.31K,-0.35%
7-Jun-16,"1,350.20","1,202.00","1,238.00","1,202.00",0.31K,2.72%
8-Jun-16,"1,314.40","1,190.60","1,207.00","1,187.20",0.18K,0.27%
9-Jun-16,"1,310.80","1,203.10","1,206.00","1,186.70",0.56K,-1.01%
10-Jun-16,"1,324.20","1,208.20","1,213.00","1,201.60",0.36K,-0.12%
13-Jun-16,"1,325.80","1,198.10","1,213.70","1,196.10",0.44K,0.84%
14-Jun-16,"1,314.70","1,212.30","1,212.30","1,191.30",1.24K,-1.34%
15-Jun-16,"1,332.50","1,160.00","1,220.40","1,141.70",5.52K,3.20%
16-Jun-16,"1,291.20","1,197.00","1,198.30","1,163.80",11.18K,8.61%
17-Jun-16,"1,188.80","1,197.30","1,199.30","1,185.40",-,-9.56%
20-Jun-16,"1,314.50","1,200.50","1,201.00","1,193.70",75.30K,-0.05%
21-Jun-16,"1,315.20","1,197.10","1,197.10","1,197.10",0.00K,0.08%
22-Jun-16,"1,314.20","1,197.70","1,197.90","1,196.50",0.02K,-0.13%
23-Jun-16,"1,315.90","1,191.00","1,202.40","1,189.00",0.02K,0.53%
24-Jun-16,"1,308.90","1,191.80","1,191.90","1,190.70",0.00K,-0.34%
27-Jun-16,"1,313.40","1,196.50","1,198.30","1,190.00",0.02K,-0.16%
28-Jun-16,"1,315.50","1,197.10","1,197.10","1,193.90",0.00K,0.91%
29-Jun-16,"1,303.70","1,183.10","1,186.90","1,180.60",0.02K,-0.15%
30-Jun-16,"1,305.60","1,155.20","1,191.00","1,148.00",0.49K,1.89%
1-Jul-16,"1,281.40","1,163.70","1,164.50","1,155.00",1.05K,0.08%
3-Jul-16,"1,280.40","1,162.50","1,168.10","1,157.50",0.02K,-0.37%
4-Jul-16,"1,285.10","1,155.00","1,170.50","1,151.60",0.02K,0.30%
5-Jul-16,"1,281.30","1,171.00","1,171.00","1,150.70",0.04K,-0.75%
6-Jul-16,"1,291.00","1,139.90","1,169.70","1,132.90",0.10K,2.10%
7-Jul-16,"1,264.40","1,141.10","1,147.50","1,137.90",0.14K,-0.29%
8-Jul-16,"1,268.10","1,168.10","1,168.70","1,137.80",0.16K,-1.72%
11-Jul-16,"1,290.30","1,166.90","1,171.00","1,165.00",0.04K,-0.32%
12-Jul-16,"1,294.40","1,166.40","1,172.30","1,163.10",0.06K,-0.12%
13-Jul-16,"1,295.90","1,199.60","1,199.70","1,161.40",0.26K,-2.04%
14-Jul-16,"1,322.90","1,213.70","1,214.70","1,195.80",0.52K,-1.95%
15-Jul-16,"1,349.20","1,224.30","1,224.30","1,224.30",-,-0.25%
18-Jul-16,"1,352.60","1,224.90","1,231.00","1,224.70",0.05K,0.01%
19-Jul-16,"1,352.40","1,230.20","1,230.20","1,227.30",0.28K,-0.19%
20-Jul-16,"1,355.00","1,229.40","1,232.70","1,229.40",0.07K,0.21%
21-Jul-16,"1,352.10","1,228.00","1,228.00","1,227.90",0.00K,-1.06%
22-Jul-16,"1,366.60","1,244.80","1,244.80","1,244.30",0.00K,-0.38%
25-Jul-16,"1,371.80","1,251.00","1,251.00","1,251.00",0.05K,0.55%
26-Jul-16,"1,364.30","1,237.30","1,244.00","1,235.40",0.11K,0.43%
27-Jul-16,"1,358.50","1,237.40","1,237.50","1,232.60",0.36K,0.07%
28-Jul-16,"1,357.50","1,242.10","1,243.00","1,236.70",0.01K,-0.28%
29-Jul-16,"1,361.30","1,243.70","1,247.00","1,230.90",0.25K,0.15%
1-Aug-16,"1,359.30","1,235.90","1,235.90","1,235.80",0.07K,10.58%
2-Aug-16,"1,229.30","1,229.80","1,234.00","1,227.00",0.10K,-9.19%
3-Aug-16,"1,353.70","1,223.50","1,223.50","1,217.00",0.19K,-0.38%
4-Aug-16,"1,358.80","1,223.90","1,229.00","1,223.90",0.02K,1.09%
5-Aug-16,"1,344.20","1,210.20","1,217.90","1,207.00",0.01K,-1.42%
8-Aug-16,"1,363.60","1,209.10","1,210.80","1,205.30",0.27K,0.21%
9-Aug-16,"1,360.70","1,338.30","1,338.30","1,338.30",0.01K,1.02%
10-Aug-16,"1,346.90","1,212.40","1,212.40","1,191.00",0.50K,-1.55%
11-Aug-16,"1,368.10","1,215.30","1,219.50","1,210.30",0.18K,-0.15%
12-Aug-16,"1,370.20","1,207.70","1,217.80","1,205.50",0.18K,0.26%
15-Aug-16,"1,366.70","1,214.80","1,218.20","1,204.00",0.68K,-0.51%
16-Aug-16,"1,373.70","1,216.30","1,222.20","1,214.70",6.34K,0.24%
17-Aug-16,"1,370.40","1,214.10","1,214.10","1,214.10",0.00K,-0.44%
18-Aug-16,"1,376.40","1,209.50","1,216.10","1,209.50",0.01K,0.11%
19-Aug-16,"1,374.90","1,216.80","1,216.80","1,216.80",0.00K,-0.17%
22-Aug-16,"1,377.20","1,221.00","1,221.00","1,221.00",0.01K,0.22%
23-Aug-16,"1,374.20","1,214.90","1,214.90","1,212.40",0.01K,0.08%
24-Aug-16,"1,373.10","1,218.30","1,218.30","1,218.30",0.00K,-0.74%
25-Aug-16,"1,383.40","1,216.20","1,220.40","1,216.20",0.01K,-0.62%
26-Aug-16,"1,392.00","1,236.20","1,236.20","1,221.90",0.01K,-0.07%
29-Aug-16,"1,393.00","1,238.30","1,238.30","1,235.90",0.00K,0.12%
30-Aug-16,"1,391.30","1,226.70","1,235.00","1,226.70",0.02K,0.25%
31-Aug-16,"1,387.80","1,227.00","1,227.00","1,227.00",0.05K,-0.54%
1-Sep-16,"1,395.40","1,237.40","1,237.40","1,237.40",-,-0.47%
2-Sep-16,"1,402.00","1,256.70","1,256.70","1,243.50",0.10K,-0.19%
4-Sep-16,"1,404.60","1,246.80","1,246.80","1,246.80",-,-0.40%
5-Sep-16,"1,410.20","1,268.40","1,268.40","1,262.20",0.00K,-0.91%
6-Sep-16,"1,423.20","1,263.20","1,268.10","1,263.20",0.12K,0.06%
7-Sep-16,"1,422.30","1,268.70","1,272.70","1,260.30",0.29K,-0.22%
8-Sep-16,"1,425.50","1,266.30","1,271.10","1,263.10",0.28K,0.46%
9-Sep-16,"1,419.00","1,284.50","1,286.40","1,262.50",0.28K,10.22%
12-Sep-16,"1,287.40","1,287.60","1,290.90","1,285.90",-,-0.02%
13-Sep-16,"1,287.70","1,288.50","1,289.00","1,286.80",-,-10.61%
14-Sep-16,"1,440.60","1,289.50","1,289.70","1,284.80",0.12K,-0.22%
15-Sep-16,"1,443.80","1,284.50","1,293.70","1,284.30",0.82K,0.48%
16-Sep-16,"1,436.90","1,281.50","1,282.30","1,281.50",0.04K,-0.17%
19-Sep-16,"1,439.30","1,289.40","1,289.50","1,281.10",0.07K,0.43%
20-Sep-16,"1,433.10","1,424.90","1,424.90","1,424.90",0.00K,-0.07%
21-Sep-16,"1,434.10","1,276.00","1,280.00","1,275.00",0.12K,0.34%
22-Sep-16,"1,429.20","1,290.00","1,290.00","1,272.00",0.26K,-1.37%
23-Sep-16,"1,449.00","1,295.40","1,295.80","1,288.40",0.33K,0.00%
26-Sep-16,"1,449.00","1,298.80","1,301.70","1,294.00",0.14K,-0.26%
27-Sep-16,"1,452.80","1,301.40","1,302.10","1,295.70",0.10K,-0.45%
28-Sep-16,"1,459.40","1,311.70","1,312.80","1,292.00",0.20K,-0.66%
29-Sep-16,"1,469.10","1,311.80","1,316.40","1,309.70",0.32K,0.08%
30-Sep-16,"1,467.90","1,308.80","1,312.60","1,305.00",0.24K,0.18%
3-Oct-16,"1,465.30","1,306.20","1,315.80","1,305.80",0.44K,-0.01%
4-Oct-16,"1,465.50","1,308.40","1,309.70","1,305.30",0.19K,-0.03%
5-Oct-16,"1,465.90","1,310.80","1,322.10","1,308.00",0.59K,-0.10%
6-Oct-16,"1,467.30","1,305.30","1,313.20","1,302.50",0.23K,0.31%
7-Oct-16,"1,462.70","1,288.10","1,309.00","1,287.80",0.71K,1.65%
10-Oct-16,"1,439.00","1,288.00","1,292.70","1,282.60",0.83K,-0.20%
11-Oct-16,"1,441.90","1,294.40","1,295.00","1,285.90",0.92K,-0.63%
12-Oct-16,"1,451.10","1,284.10","1,296.60","1,279.70",1.99K,0.67%
13-Oct-16,"1,441.50","1,295.10","1,297.30","1,280.60",5.66K,-1.00%
14-Oct-16,"1,456.10","1,298.60","1,303.00","1,291.00",0.00K,-0.04%
17-Oct-16,"1,456.70","1,310.90","1,310.90","1,310.00",0.05K,-0.36%
18-Oct-16,"1,462.00","1,307.40","1,308.00","1,304.30",0.05K,0.12%
19-Oct-16,"1,460.30","1,294.80","1,294.80","1,294.80",0.01K,0.90%
20-Oct-16,"1,447.30","1,297.50","1,297.50","1,297.50",0.00K,-0.89%
21-Oct-16,"1,460.30","1,304.50","1,304.50","1,304.50",-,-0.09%
24-Oct-16,"1,461.60","1,306.10","1,306.10","1,306.10",0.00K,-0.54%
25-Oct-16,"1,469.60","1,311.00","1,315.50","1,311.00",0.02K,0.33%
26-Oct-16,"1,464.70","1,322.70","1,322.70","1,306.20",0.03K,-0.50%
27-Oct-16,"1,472.10","1,303.10","1,323.80","1,303.10",0.02K,1.18%
28-Oct-16,"1,454.90","1,298.40","1,303.10","1,296.90",0.03K,0.25%
31-Oct-16,"1,451.30","1,307.40","1,312.10","1,294.10",0.37K,-0.64%
1-Nov-16,"1,460.70","1,332.80","1,332.80","1,304.70",0.10K,-2.16%
2-Nov-16,"1,492.90","1,337.90","1,339.00","1,336.20",0.11K,-0.12%
3-Nov-16,"1,494.70","1,330.50","1,343.70","1,328.00",0.03K,1.01%
4-Nov-16,"1,479.70","1,324.00","1,330.40","1,324.00",0.02K,0.56%
7-Nov-16,"1,471.40","1,318.40","1,323.50","1,316.00",0.01K,-0.04%
8-Nov-16,"1,472.00","1,319.60","1,320.30","1,313.20",0.09K,11.41%
9-Nov-16,"1,321.30","1,321.10","1,324.00","1,319.60",-,-10.46%
10-Nov-16,"1,475.60","1,327.30","1,327.70","1,313.00",0.04K,-0.62%
11-Nov-16,"1,484.80","1,326.80","1,330.70","1,326.80",0.23K,0.31%
14-Nov-16,"1,480.20","1,326.70","1,331.40","1,326.20",0.05K,0.35%
15-Nov-16,"1,475.10","1,315.30","1,328.70","1,311.80",0.74K,11.83%
16-Nov-16,"1,319.00","1,317.40","1,320.90","1,313.30",0.63K,0.22%
17-Nov-16,"1,316.10","1,319.60","1,319.60","1,312.40",0.59K,-0.46%
18-Nov-16,"1,322.20","1,315.30","1,323.40","1,312.00",0.29K,0.10%
21-Nov-16,"1,320.90","1,315.60","1,325.60","1,315.60",0.22K,0.22%
22-Nov-16,"1,318.00","1,312.30","1,316.90","1,312.30",0.14K,0.14%
23-Nov-16,"1,316.20","1,321.40","1,321.40","1,306.80",0.25K,0.19%
24-Nov-16,"1,313.70","1,277.20","1,321.00","1,277.20",0.60K,3.25%
25-Nov-16,"1,272.40","1,269.90","1,272.70","1,267.40",0.14K,0.06%
28-Nov-16,"1,271.70","1,272.80","1,272.80","1,260.90",0.82K,-0.25%
29-Nov-16,"1,274.90","1,279.80","1,283.50","1,270.80",0.33K,0.09%
30-Nov-16,"1,273.70","1,272.50","1,274.70","1,271.30",0.15K,0.01%
1-Dec-16,"1,273.60","1,260.00","1,274.50","1,260.00",0.13K,1.02%
2-Dec-16,"1,260.80","1,259.90","1,264.40","1,259.10",0.13K,0.08%
5-Dec-16,"1,259.80","1,252.40","1,262.30","1,251.00",1.01K,0.50%
6-Dec-16,"1,253.50","1,252.70","1,256.10","1,251.80",0.10K,0.11%
7-Dec-16,"1,252.10","1,253.40","1,256.60","1,246.30",0.38K,-0.07%
8-Dec-16,"1,253.00","1,244.00","1,256.60","1,241.20",1.32K,0.72%
9-Dec-16,"1,244.00","1,245.10","1,248.80","1,242.70",0.60K,-0.02%
12-Dec-16,"1,244.30","1,244.10","1,247.50","1,240.50",0.65K,0.05%
13-Dec-16,"1,243.70","1,250.00","1,250.70","1,240.90",0.77K,-0.15%
14-Dec-16,"1,245.60","1,255.10","1,259.60","1,241.80",3.84K,-0.85%
15-Dec-16,"1,256.30","1,258.30","1,260.60","1,250.90",38.05K,-0.24%
16-Dec-16,"1,259.30","1,259.30","1,259.30","1,263.60",-,-0.48%
19-Dec-16,"1,265.40","1,291.90","1,291.90","1,276.00",0.03K,-2.10%
20-Dec-16,"1,292.50","1,291.60","1,294.40","1,291.40",-,0.06%
21-Dec-16,"1,291.70","1,293.90","1,294.20","1,291.10",-,0.01%
22-Dec-16,"1,291.60","1,293.20","1,293.40","1,293.20",0.00K,-0.25%
23-Dec-16,"1,294.90","1,294.20","1,295.00","1,294.20",0.00K,0.54%
25-Dec-16,"1,288.00","1,287.40","1,287.40","1,287.40",0.00K,-0.50%
26-Dec-16,"1,294.50","1,290.70","1,290.70","1,290.10",0.01K,0.06%
27-Dec-16,"1,293.70","1,293.70","1,293.70","1,293.70",0.04K,0.03%
28-Dec-16,"1,293.30","1,293.30","1,293.30","1,293.30",0.01K,-0.02%
29-Dec-16,"1,293.50","1,302.50","1,302.50","1,292.80",0.03K,-0.93%
30-Dec-16,"1,305.70","1,292.80","1,306.90","1,292.80",0.03K,0.86%
2-Jan-17,"1,294.60","1,295.50","1,295.50","1,292.00",0.02K,-0.08%
3-Jan-17,"1,295.60","1,282.10","1,295.90","1,281.20",0.02K,0.64%
4-Jan-17,"1,287.30","1,287.30","1,287.30","1,287.30",0.00K,-0.01%
5-Jan-17,"1,287.40","1,291.50","1,291.50","1,285.50",0.07K,-0.09%
6-Jan-17,"1,288.60","1,310.30","1,312.00","1,288.00",0.02K,-1.51%
9-Jan-17,"1,308.30","1,309.40","1,309.40","1,306.90",0.01K,-0.05%
10-Jan-17,"1,309.00","1,305.60","1,314.20","1,305.50",0.03K,0.49%
11-Jan-17,"1,302.60","1,276.70","1,302.70","1,276.70",0.09K,1.52%
