,close,open,high,low,estimated-transaction-volume-usd,n-transactions,hash-rate,difficulty,cost-per-transaction,Gold price,output-volume,trade-volume,USD-CNY Price,SVI,Wikiviews
2019-03-07,3855.8890060000003,3851.53,3889.65408,3830.618254,598136964.047837,282523.0,42860300.809346795,6071846049921.0,25.170827019364,1746.4,1316690.02804753,148582990.045,6.7132,18.57471264367816,4670
2019-03-08,3842.328261,3855.891449,3908.3823840000005,3775.541507,621749744.7980231,285264.0,44067633.2265115,6071846049921.0,25.217251655966802,1722.8,1314227.63267071,136348518.4222,6.7201,18.57471264367816,3770
2019-03-09,3917.8592740000004,3842.328212,3945.7540700000004,3836.104345,335332056.773866,239492.0,41652968.392182104,6071846049921.0,29.335343463359,1377.3165532879816,819715.706955175,317288682.4932,6.729909852598917,18.57471264367816,2698
2019-03-10,3900.548879,3917.774254,3917.774872,3869.6101310000004,289475543.96313304,212877.0,41045042.9709582,6071216044486.62,31.4305885946778,1377.3165532879816,662937.080963025,111238999.3568,6.729909852598917,7.0,3075
2019-03-11,3849.372584,3900.549339,3911.185135,3819.887,581817561.2361059,294741.0,42839445.3543434,6068891541677.0,23.673156691976104,1737.9,1130700.8002131002,83936704.4613,6.7215,18.57471264367816,4062
2019-03-12,3859.936147,3849.370792,3875.047821,3800.3465119999996,634318677.206897,285653.0,43141131.589233205,6068891541677.0,24.7000683169799,1756.8,1487057.81899102,116557011.3127,6.707,18.57471264367816,4045
2019-03-13,3851.4243619999997,3859.9363710000002,3871.4748289999998,3829.5,632556077.344,285957.0,40727641.7101152,6068891541677.0,23.2114415585926,1747.1,1143591.60405347,209075742.7232,6.7064,18.57471264367816,3727
2019-03-14,3854.788011,3851.424235,3899.0,3788.028339,715988875.30552,299929.0,46761366.4079101,6068891541677.0,25.3413260946652,1737.8,1418473.57348493,159688391.1519,6.7209,18.57471264367816,3898
2019-03-15,3901.862799,3854.788314,3907.141354,3848.7,544675740.536405,296970.0,46157993.9381306,6068891541677.0,25.8197478337991,1731.0,1368445.67844443,168146954.5833,6.7129,18.57471264367816,3322
2019-03-16,3989.8448780000003,3901.860711,4035.42,3900.9157600000003,360840832.093826,262267.0,49174856.287028,6068891541677.0,31.6249813226159,1377.3165532879816,851526.315275604,296835128.525,6.729909852598917,18.57471264367816,2550
2019-03-17,3965.8951490000004,3989.844816,3991.0387950000004,3937.538132,249331295.569819,227290.0,44046190.2939024,6068891541677.0,32.1080968762959,1377.3165532879816,691444.070910068,184298451.33900002,6.729909852598917,7.0,2770
2019-03-18,3969.920763,3965.8953060000003,4014.2,3937.69,597904327.879694,291505.0,48571483.8172485,6068891541677.0,28.1276016464015,1731.8,1780600.0876155,105693358.7448,6.7121,18.57471264367816,3796
2019-03-19,3999.8785789999997,3969.9208329999997,4008.3649549999996,3951.865796,609610214.504111,304744.0,52493404.8708152,6068891541677.0,28.6581486154429,1726.3,1466091.31300298,115735520.3806,6.7106,18.57471264367816,3765
2019-03-20,4033.0347659999998,3999.8789090000005,4043.238302,3965.44,649248713.708245,304960.0,48571483.8172485,6068891541677.0,27.2264625198396,1699.8,1315366.01320607,103002102.0128,6.6916,18.57471264367816,3481
2019-03-21,3974.110358,4033.0339630000003,4055.0,3920.497625,650496386.448401,300712.0,43141131.589233205,6068891541677.0,24.324238835971304,1664.2,1470280.03096176,147543802.276,6.6952,18.57471264367816,3444
2019-03-22,3983.471436,3974.1105549999997,3998.499493,3961.37219,528282764.480713,298524.0,48571483.8172485,6068891541677.0,27.1792454610183,1678.0,1753468.72734857,166103501.48700002,6.7162,18.57471264367816,3275
2019-03-23,3982.8478990000003,3983.4718020000005,3997.634332,3960.41156,315765407.872059,251573.0,43744504.05901261,6068891541677.0,28.8525931281735,1377.3165532879816,762331.228885347,67712123.9106,6.729909852598917,18.57471264367816,2465
2019-03-24,3969.787377,3982.913111,3982.913111,3945.767779,288672589.988115,226166.0,47490106.9905989,6368919654419.87,33.1598210492987,1377.3165532879816,635868.661184324,57296676.7912,6.729909852598917,7.0,2355
2019-03-25,3908.080258,3969.7857619999995,3976.560629,3860.0,596522167.552637,322191.0,46933020.833036,6379265451411.0,23.2713177355741,1663.7,1432876.79816854,48747233.8458,6.7079,18.57471264367816,3231
2019-03-26,3920.7132899999997,3908.065485,3920.78231,3882.331979,604089194.9684839,366415.0,42493410.7542353,6379265451411.0,18.2139988276273,1654.1,1235355.68325044,133869301.1894,6.7145,18.57471264367816,3413
2019-03-27,4026.3939090000003,3920.715014,4034.721954,3914.219007,624205341.900583,383186.0,47250135.8386646,6379265451411.0,19.9420351300245,1659.5,1298958.05960887,77182620.0366,6.7262,18.57471264367816,3516
2019-03-28,4012.428128,4026.393041,4026.393041,3994.957785,625086884.8864809,393698.0,46298790.8217788,6379265451411.0,19.1179085842191,1655.2,1448113.61837898,135317924.5463,6.7381,18.57471264367816,3184
2019-03-29,4089.9440979999995,4012.429729,4100.255270000001,4007.9569539999998,818224153.65678,369817.0,46615905.8274074,6379265451411.0,20.8127406839735,1630.4,1322042.12186854,72542414.4438,6.7112,18.57471264367816,3033
2019-03-30,4094.0143049999997,4089.9690570000002,4129.272449,4043.701972,350278425.921954,377783.0,44078985.7823784,6379265451411.0,19.3800402618881,1377.3165532879816,922855.6563912791,168998311.248,6.729909852598917,18.57471264367816,2369
2019-03-31,15470.656119120804,15446.307985541445,15900.046759902809,14932.58259620098,421441500.798735,381652.0,44078985.7823784,6379265451411.0,19.0752296292184,1377.3165532879816,916838.8903153329,104313150.4536,6.729909852598917,12.0,2560
2019-04-01,4094.948496,4094.01472,4101.085779,4077.0807219999997,640470349.712981,368904.0,43127640.7654926,6379265451411.0,19.6801517134978,1647.3,1744092.61087551,53646013.3376,6.7102,18.57471264367816,3905
2019-04-02,4137.462403,4094.948045,4147.869822,4055.004914,1458650931.4440598,401507.0,49787055.883693606,6379265451411.0,24.0868412233068,1639.2,3429198.98234587,178833230.7077,6.7223,18.57471264367816,4866
2019-04-03,4902.08657,4137.47587,5073.004822999999,4133.570888,1183522596.2499,360250.0,45030330.7992643,6379265451411.0,26.787217314144897,1631.0,1306792.37531213,879572364.1184,6.7098,18.57471264367816,5538
2019-04-04,4973.955602,4902.054911,5342.288831,4813.692519,1008344651.11579,354660.0,44396100.788007,6379265451411.0,26.9536111814813,1607.5,1279471.74296539,963281105.1054,6.7167,18.57471264367816,4043
2019-04-05,4904.067009,4973.955519,5070.585932,4784.380408,898533778.4716961,387090.0,50104170.88932221,6379265451411.0,27.053718681764998,1616.1,1082539.14209132,476408009.5764,6.7182,18.57471264367816,3518
2019-04-06,5037.73002,4904.060734000001,5062.577,4887.858489,426663923.548921,359569.0,44081037.5636847,6379562392399.29,25.4507192777032,1377.3165532879816,776356.0002013859,335980018.8689,6.729909852598917,18.57471264367816,2604
2019-04-07,5039.662340999999,5037.814088,5236.416112,4917.900396999999,441363438.70443,350631.0,44809649.5150327,6393023717202.0,26.9962286212234,1377.3165532879816,832972.6337261491,329404453.2584,6.729909852598917,10.0,2725
2019-04-08,5193.474186,5039.653619,5260.110059000001,5030.738168,983977267.4492471,372417.0,47034242.0441478,6393023717202.0,27.806146300414902,1619.4,1489013.44015008,382675686.0166,6.7158,18.57471264367816,3687
2019-04-09,5289.002225,5193.471216,5345.831893,5136.286854999999,877070582.095037,346071.0,41949459.120456204,6393023717202.0,26.626657525012497,1611.9,1976197.13876564,526197764.2362,6.7111,18.57471264367816,3971
2019-04-10,5193.5,5289.000631,5289.067836,5150.144,851450827.7740179,396501.0,47034242.0441478,6393023717202.0,26.0587104103592,1599.7,1576934.00678522,411383523.3876,6.7153,18.57471264367816,3757
2019-04-11,5319.910334,5193.417709,5459.098034000001,5168.179405,1050019754.7949901,402802.0,49894432.4387244,6393023717202.0,26.497348743123805,1565.8,1887212.51414962,368160408.1908,6.7188,18.57471264367816,3358
2019-04-12,5041.773828,5319.892979,5341.383436,4974.237708,693684833.346474,376767.0,47987638.84234,6393023717202.0,26.628777716101304,1539.9,1503470.02531551,363638962.689,6.7039,18.57471264367816,3271
2019-04-13,5078.675255,5041.687581,5114.538223,4917.3765539999995,423377389.26531804,367076.0,42902855.9186484,6393023717202.0,24.280524149421897,1377.3165532879816,1085337.94973487,242714312.8875,6.729909852598917,18.57471264367816,2296
2019-04-14,5067.616184,5078.6756,5119.225733,5040.862739,550425596.886162,337030.0,38771469.793148905,6393023717202.0,23.813401086106502,1377.3165532879816,1007059.31402494,106569784.6862,6.729909852598917,8.0,2213
2019-04-15,5161.028846,5067.616045000001,5183.831,5017.576393,804147839.205968,381473.0,46080845.2459556,6393023717202.0,25.4394178276088,1562.9,1553689.44193535,131452793.0738,6.7072,18.57471264367816,3189
2019-04-16,5035.509900999999,5161.1288380000005,5187.251547,4953.581623,645003301.664171,358517.0,46080845.2459556,6393023717202.0,26.8514981305717,1594.2,1792237.98232304,203887934.2752,6.7112,18.57471264367816,3077
2019-04-17,5205.065673,5035.5273560000005,5226.999076,5020.61779,896458088.041183,350737.0,43856252.716840506,6393023717202.0,26.828690092669202,1604.7,1590656.71804428,205894131.1575,6.687,18.57471264367816,3145
2019-04-18,5227.756643,5205.020707,5268.797535,5176.25,694249179.155019,382981.0,47352040.976878494,6393023717202.0,26.5427252371212,1608.9,1802993.5943033001,242366222.3974,6.7081,18.57471264367816,2905
2019-04-19,5281.483653,5227.756481,5313.384526,5224.044268,691322116.122815,362128.0,48305437.775070705,6393023717202.0,28.8897142190128,1611.9,2045766.66861287,217894138.4139,6.7032,18.57471264367816,2478
2019-04-20,5288.910563,5281.483553,5352.372324,5202.778867,373941308.535081,319840.0,41631660.187725395,6393023717202.0,28.328887059682604,1377.3165532879816,1080058.02858003,186470171.4552,6.729909852598917,18.57471264367816,2501
2019-04-21,5320.665655,5288.913042,5355.725297,5261.301564,360713964.469088,390735.0,51199133.023807205,6357721118108.33,28.210504635834102,1377.3165532879816,799768.9805617221,147414017.44799998,6.729909852598917,9.0,3269
2019-04-22,5298.232137,5320.665707,5342.882512,5218.0,740397862.708848,342014.0,42318655.541662395,6353030562984.0,27.085142134783503,1615.6,1690790.67496299,179818212.1644,6.7112,18.57471264367816,3179
2019-04-23,5386.724806,5298.191868999999,5437.5,5254.018088000001,825599122.58348,311753.0,36634060.0211406,6353030562984.0,27.387129882975103,1594.4,2263367.8924946,268620376.3607,6.7249,18.57471264367816,3082
2019-04-24,5533.182169,5386.746118999999,5639.876157,5365.8491890000005,1576941009.18347,404279.0,51477170.5469476,6353030562984.0,29.468330193329997,1595.6,2030945.61067129,371060447.1416,6.7207,18.57471264367816,3238
2019-04-25,5443.14,5533.182011,5618.59524,5377.130411,826381786.755593,384089.0,45160953.3019234,6353030562984.0,26.6223730837181,1574.6,1693363.76856175,360348203.34699994,6.7418,18.57471264367816,2921
2019-04-26,5134.808307,5441.539938,5509.222191,4987.37678,1196016425.6664,381209.0,47687440.1999331,6353030562984.0,26.7137500643614,1584.3,1494955.22722298,346365600.4305,6.7282,18.57471264367816,2590
2019-04-27,5153.659570000001,5134.646871,5282.601804,5047.562572999999,442516045.090871,359008.0,43266088.1284161,6353030562984.0,25.381164294873,1377.3165532879816,709155.4384631279,344577947.0674,6.729909852598917,18.57471264367816,2158
2019-04-28,5168.566405,5153.659632,5213.895757,5118.5,426337706.72381604,383291.0,51477170.5469476,6353030562984.0,28.103245180798,1377.3165532879816,862617.77549507,153300178.6852,6.729909852598917,8.0,2125
2019-04-29,5156.400477,5168.562833,5212.181272999999,5105.0,886065657.8445221,363207.0,51477170.5469476,6353030562984.0,30.485789683861103,1659.9,1145104.01803515,104885492.521,6.7332,18.57471264367816,4213
2019-04-30,5147.75,5156.401876,5187.807322,5077.5,841828231.12052,346486.0,44213520.715169705,6353030562984.0,27.494443443526897,1664.2,1871979.86684042,254115382.61099997,6.7347,18.57471264367816,2860
2019-05-01,5268.802191,5147.75,5284.757264,5131.21443,878862399.0544599,439549.0,54003657.4449573,6353030562984.0,26.496909201247398,1712.8,1162547.70704421,65541116.0006,6.7319,18.57471264367816,3882
2019-05-02,5324.154952000001,5268.947013,5354.654713,5266.893252000001,760391105.92548,452646.0,58109198.6542231,6353030562984.0,27.9708514510895,1709.8,986563.5692091059,51098585.5099,6.7337,18.57471264367816,3048
2019-05-03,5389.474386,5324.150758,5418.202092,5309.773822,858064130.790705,383032.0,48003251.0621843,6353030562984.0,29.0384334192596,1740.9,1268003.89154857,68390511.7848,6.7337,18.57471264367816,3483
2019-05-04,5657.335597,5389.473738000001,5791.990493,5371.732644,489890940.82378703,355910.0,43006075.3622154,6554050172254.76,27.297623026100396,1377.3165532879816,886545.170964857,171606287.0444,6.729909852598917,18.57471264367816,2217
2019-05-05,5771.157711,5657.335666,5834.2836560000005,5524.0,446363838.19441104,330732.0,42978500.695039794,6702169884349.0,28.9994092129323,1377.3165532879816,762735.0203651809,120664799.3124,6.729909852598917,11.0,2094
2019-05-06,5715.998559000001,5771.157301,5779.1,5632.989548,769428196.684081,378476.0,50308167.4802404,6702169884349.0,29.330552205235602,1727.9,1160172.84233279,55755075.3708,6.7602,18.57471264367816,2907
2019-05-07,5684.9841,5716.030736,5751.607862,5570.477885,1041193668.85865,329943.0,42312167.3509307,6702169884349.0,29.9656862831318,1730.7,1546326.3574281998,84401987.3554,6.7755,18.57471264367816,2952
2019-05-08,5746.113004999999,5684.986971,5961.940265,5684.986971,1026598912.9261199,393081.0,50641334.152295,6702169884349.0,29.845512070408503,1747.0,1282820.63528939,147447099.5428,6.7818,18.57471264367816,3297
2019-05-09,5940.993917,5746.153451,5982.722943,5667.682248,1251747786.99949,361569.0,49975000.8081859,6702169884349.0,33.0991212922985,1735.3,1257978.33952754,92603630.08399999,6.8256,18.57471264367816,3641
2019-05-10,6148.723385,5940.936565999999,6169.609686,5936.861715,1285152265.18143,322963.0,41645834.0068216,6702169884349.0,32.915375653913195,1745.5,1361392.47914309,127082999.9439,6.8217,18.57471264367816,2800
2019-05-11,6343.039231000001,6149.068904,6425.508434,6109.129247999999,890773875.5579151,344957.0,43311667.3670944,6702169884349.0,34.4330982675101,1377.3165532879816,1259759.12746392,169471566.4152,6.729909852598917,18.57471264367816,2633
2019-05-12,7225.365309000001,6342.913694,7445.370856999999,6342.418283,1047479224.0626401,338571.0,52640334.1846224,6702169884349.0,44.1098467139244,1377.3165532879816,952163.396669585,358764816.1854,6.729909852598917,18.0,2498
2019-05-13,6979.948662999999,7225.171334999999,7578.586517,6773.4269189999995,1691655708.3740401,390428.0,55638834.2331136,6702169884349.0,41.8466056141763,1713.4,1678344.65777558,437929061.1681,6.8765,18.57471264367816,3680
2019-05-14,7815.10872,6979.948970999999,8158.200819,6872.0,1659251075.53614,367370.0,50641334.152295,6702169884349.0,44.1289479881913,1710.8,1652403.40849971,459019962.2457,6.8737,18.57471264367816,4403
2019-05-15,7991.811739,7815.140383,8329.495851,7628.106231999999,1595050697.09695,368901.0,49641834.1361313,6702169884349.0,44.9364454436926,1685.5,2168606.2635590998,372592512.2154,6.8742,18.57471264367816,4026
2019-05-16,8204.663109000001,7991.811687,8295.310677,7848.115778,1694528053.9916801,375062.0,48642334.1199676,6702169884349.0,43.660217543135204,1695.7,1438473.30300626,284130100.072,6.8832,18.57471264367816,3884
2019-05-17,7881.833365,8204.640089,8376.139178,7668.72,1298197113.841,361654.0,50308167.4802404,6702169884349.0,42.5780670651137,1702.2,1366575.82679672,295196717.872,6.9182,18.57471264367816,4741
2019-05-18,7360.082598999999,7881.8328,7936.186265,6652.737328,688963903.6582769,359704.0,50986743.450853005,6703779555092.79,41.6583075333021,1377.3165532879816,832814.319265813,455963414.1714,6.729909852598917,18.57471264367816,2092
2019-05-19,7268.582291,7359.887581,7485.465663,7212.858089,776463133.467301,346859.0,54326123.02609579,6704632680587.0,49.383040615152595,1377.3165532879816,892847.57289151,117316463.30299999,6.729909852598917,13.0,2381
2019-05-20,8196.257237,7268.5804180000005,8298.397088,7258.452515000001,1127760758.33771,381582.0,53659544.829456605,6704632680587.0,45.6289717191716,1678.3,1221183.04796327,293462035.90900004,6.9111,18.57471264367816,3922
2019-05-21,8002.904127,8196.207355,8197.125098,7585.0348730000005,1011724990.89294,380889.0,50993232.042899795,6704632680587.0,44.1811915146516,1724.7,1069771.09769478,251989801.6221,6.9007,18.57471264367816,3508
2019-05-22,7952.816042,8002.905083,8110.007686,7814.329456,1126821699.7342901,394887.0,55659279.419374205,6704632680587.0,45.3394913915237,1719.8,1172959.32912099,141589252.425,6.9054,18.57471264367816,3501
2019-05-23,7622.1,7952.8168909999995,8038.2260989999995,7521.540462000001,1180520164.76067,389343.0,52659677.5344978,6704632680587.0,42.300544895459296,1773.8,1221496.19922306,162680990.5773,6.9087,18.57471264367816,3081
2019-05-24,7878.43,7622.1,7978.248711,7475.514425,1291010564.0933,373882.0,50993232.042899795,6704632680587.0,45.0224517543274,1781.7,1371740.90384144,151053338.865,6.8997,18.57471264367816,2950
2019-05-25,8001.8277450000005,7878.9,8174.295795999999,7800.41955,551935634.865766,338398.0,46660473.7647449,6704632680587.0,44.666945828867,1377.3165532879816,793250.920644138,157606998.691,6.729909852598917,18.57471264367816,2087
2019-05-26,8068.772709000001,8001.827411,8148.977128,7950.3988,848987065.906149,374072.0,54992701.222734995,6704632680587.0,46.864340934633596,1777.8,850401.163688008,62381654.186000004,6.729909852598917,14.0,3418
2019-05-27,8739.930926,8068.317267,8777.204951,7898.007053,1318870008.46283,399584.0,55659279.419374205,6704632680587.0,50.1813215354999,1787.5,1212933.65383591,190510656.1068,6.8973,18.57471264367816,5019
2019-05-28,8775.525347,8739.925302,8939.563979,8660.962947,1475454597.97029,390427.0,54659412.1244154,6704632680587.0,50.2221496823349,1758.9,1324503.91397785,179353690.6408,6.9078,18.57471264367816,5638
2019-05-29,8718.05221,8775.634223000001,8815.581289,8550.0,2715969883.44545,405155.0,57992303.1076115,6704632680587.0,50.470803458272705,1790.9,1426452.61513325,134279873.6864,6.9138,18.57471264367816,5526
2019-05-30,8662.269248999999,8718.069017,8755.378239,8432.719249,1307364485.9811199,376874.0,53664058.5059824,6747104132834.47,50.2153455036011,1798.4,1224910.87307838,139788877.32299998,6.9011,18.57471264367816,5645
2019-05-31,8273.454843000001,8662.272984000001,9084.500754,7998.514417,2139391264.4792101,298997.0,43386260.57638379,7459680720542.0,46.5837629574751,1790.3,2049565.24236865,291707289.8516,6.9027,18.57471264367816,3765
2019-06-01,8554.933365,8274.18388,8577.78642,8117.3,950272921.6971039,332092.0,55994233.735332996,7459680720542.0,52.6973440587309,1377.3165532879816,1199897.73547899,174940725.8199,6.729909852598917,18.57471264367816,2474
2019-06-02,8557.340632,8554.935015000001,8617.504906999999,8459.137279,661260854.0724111,301003.0,48577778.9359511,7459680720542.0,51.1652144494655,1377.3165532879816,1214859.86382018,79112822.796,6.729909852598917,12.0,2202
2019-06-03,8737.841131000001,8557.346175,8829.553476000001,8551.094573,1387869417.39436,294009.0,44127906.05632199,7459680720542.0,48.9059108007802,1755.3,1694243.15720222,80345418.3558,6.9028,18.57471264367816,3496
2019-06-04,8112.669243,8737.864635,8740.244726,8048.608255,2210912218.37581,374763.0,57106701.955240294,7459680720542.0,44.8260164966682,1764.2,1741205.06778663,189061316.5932,6.9072,18.57471264367816,3511
2019-06-05,7671.14054,8112.5532299999995,8112.5532299999995,7447.509287000001,2554143447.31926,372948.0,59331638.395054795,7459680720542.0,44.9772261025852,1728.7,2003151.56993164,298320274.032,6.9084,18.57471264367816,2950
2019-06-06,7788.343583,7671.140443000001,7920.869005,7582.467334999999,2028322128.99115,364526.0,58219170.175147496,7459680720542.0,44.8360139982732,1711.0,2001279.34230516,156168263.7188,6.9082,18.57471264367816,2875
2019-06-07,7801.88687,7788.341876,7868.383185,7459.423174,1100908051.78238,350011.0,58589992.9151166,7459680720542.0,47.086765490960204,1724.2,1454553.10102943,155472100.7461,6.9057,18.57471264367816,2975
2019-06-08,8004.398768999999,7801.900938,8129.100402,7763.652015000001,537539563.516134,294369.0,45982019.7561675,7459680720542.0,43.7623279680004,1377.3165532879816,930930.686008706,152941461.7733,6.729909852598917,18.57471264367816,2121
2019-06-09,7931.121797,8004.400987999999,8056.4,7792.846695,429940401.765129,300917.0,54510942.77545661,7459680720542.0,49.0664144120194,1377.3165532879816,908019.924559899,76557021.4098,6.729909852598917,11.0,1925
2019-06-10,7642.9414,7931.123062000001,7960.075264,7516.747365,1024400574.2777599,353629.0,58219170.175147496,7459680720542.0,45.5573724249407,1746.2,1458520.17483975,75192236.2893,6.9298,18.57471264367816,2920
2019-06-11,8019.495045000001,7642.936916,8079.457023000001,7526.8832299999995,1596486462.48794,340449.0,53027651.8155803,7459680720542.0,44.01441730261029,1746.7,2170474.24094804,137334731.2236,6.9107,18.57471264367816,3481
2019-06-12,7915.7,8019.494912,8050.646781999999,7717.0,1164520570.45808,328464.0,48577778.9359511,7459680720542.0,42.7479218067421,1722.7,1311285.46207585,119201858.8772,6.9161,18.57471264367816,3144
2019-06-13,8174.519523999999,7915.7,8269.8841,7827.094618000001,1133834031.3768,364373.0,55994233.735332996,7459680720542.0,44.765065154586,1699.6,1228137.02502481,170534084.3934,6.9212,18.57471264367816,2991
2019-06-14,8235.841457999999,8174.51358,8330.702636,8053.709,1268348918.472,364383.0,62264123.1632496,7411481913588.01,51.3515561331295,1651.5,1267506.90252897,118173871.4184,6.9247,18.57471264367816,2729
2019-06-15,8697.8694,8235.839505,8731.839705,8183.477031999999,856304521.345165,330954.0,53775192.2320125,7409399249090.0,50.185781405365496,1377.3165532879816,1021072.38987488,165814336.84,6.729909852598917,18.57471264367816,2179
2019-06-16,8858.125069,8697.865448,8904.75,8627.161579000001,1037160332.21346,295254.0,47882020.4805591,7409399249090.0,52.432565508532704,1377.3165532879816,1355369.53957,110733186.6095,6.729909852598917,16.0,2331
2019-06-17,8982.143519,8858.227009999999,9384.927006999998,8805.877543999999,2950935222.42847,321072.0,48986990.1839566,7409399249090.0,51.3471327041772,1635.1,2711334.49636944,291304564.4609,6.9251,18.57471264367816,3650
2019-06-18,9331.687667,8981.685688,9473.03,8977.646084,2182288636.4352303,394843.0,60036687.2179318,7409399249090.0,50.0432326306077,1611.9,2869899.1944481004,236199962.5896,6.9002,18.57471264367816,4435
2019-06-19,9080.021622,9331.689523000001,9353.582409,8937.797902,1908684407.20105,401032.0,65193212.5004535,7409399249090.0,52.91269995932009,1646.0,1673182.62682249,91483265.5482,6.8996,18.57471264367816,3998
2019-06-20,9280.784754,9080.021741,9317.175851,9042.704190999999,1190905553.64237,330103.0,53038545.763080895,7409399249090.0,54.24620321221929,1651.7,3394897.6964203,64175901.408,6.851,18.57471264367816,3867
2019-06-21,9533.197806999999,9280.782352,9597.922656,9217.699908,1529747837.77371,337741.0,48986990.1839566,7409399249090.0,51.928216933906796,1675.5,1710806.61832957,88441301.3365,6.8686,18.57471264367816,3558
2019-06-22,10228.570593,9533.198018000001,10229.764597,9532.84994,2222444544.5401,354075.0,51933576.05968329,7409399249090.0,57.1239955615097,1377.3165532879816,1952259.8368793,134167792.3956,6.729909852598917,18.57471264367816,3344
2019-06-23,10668.426427,10228.311281999999,11202.555497,10088.109058,1181274913.1325,380088.0,66666505.4383169,7409399249090.0,66.5162485015371,1377.3165532879816,1002826.7545288,210388797.5616,6.729909852598917,25.0,3953
2019-06-24,10826.154177,10667.858370999998,11253.94015,10492.837897,1758426569.15256,388342.0,65193212.5004535,7409399249090.0,65.483492893849,1681.8,1671222.71262808,92033603.9856,6.872,18.57471264367816,4807
2019-06-25,11026.120635,10825.807288,11091.318981999999,10553.219188,1831245148.07661,361385.0,53775192.2320125,7409399249090.0,60.912046956405796,1667.3,1956241.05807187,90826286.85,6.8791,18.57471264367816,4538
2019-06-26,11757.631004,11026.425073,11788.407943,11010.784617,2930019255.94771,399624.0,60773333.686863504,7409399249090.0,71.5731340688491,1681.3,1866107.77717559,188227336.128,6.8781,18.57471264367816,6979
2019-06-27,12929.5036,11757.034420999998,13852.755586000001,11680.31394,2491886549.14668,361050.0,55539973.1845089,7868124124773.69,64.6004942886489,1659.7,1672496.03081643,521683547.94,6.8762,18.57471264367816,5380
2019-06-28,11139.389888,12929.765814,13344.404879000002,10305.677499,2653064698.96847,407094.0,64293187.573807895,7934713219631.0,63.71338017051821,1669.6,1467631.80564147,423175771.1325,6.865,18.57471264367816,4239
2019-06-29,12368.584506000001,11140.059594,12440.132219,10754.491337000001,1357452935.74732,356682.0,68631991.643206,7934713219631.0,76.3890180666589,1377.3165532879816,1379953.57871056,251088678.311,6.729909852598917,18.57471264367816,2886
2019-06-30,11870.721156,12368.584731,12378.054149,11340.196329999999,1651368348.22081,330731.0,59954383.504409805,7934713219631.0,70.05708313843489,1377.3165532879816,1910735.65832321,184877335.6224,6.729909852598917,16.0,2286
2019-07-01,10752.609945999999,11870.681422,12197.546359,10665.986859,1639029426.22024,336862.0,56404452.902175,7934713219631.0,60.8858357962894,1634.5,2100556.44406549,172764921.5896,6.8487,18.57471264367816,3473
2019-07-02,10570.777448,10753.919159000001,11193.324213,9967.927158,1813299811.70937,373409.0,62321003.9058997,7934713219631.0,57.9382290758566,1651.9,1470210.48875256,171482109.072,6.8717,18.57471264367816,3435
2019-07-03,10830.826982999999,10570.775027,10920.0,9660.92423,1618383338.89788,397554.0,67843118.1760427,7934713219631.0,64.3355567819161,1640.3,1704146.08969035,240430090.968,6.8806,18.57471264367816,4988
2019-07-04,11977.120953,10830.890413,12011.285143000001,10830.890413,1933335669.36912,370704.0,65870934.5081345,7934713219631.0,69.080367156161,1614.7,1253929.11629174,273546634.0104,6.8702,18.57471264367816,3296
2019-07-05,11150.0,11977.119286,12058.304570999999,11059.66953,1176057042.74459,378453.0,74548542.64693059,7934713219631.0,71.69286405935131,1656.0,1564044.98834674,130466909.3343,6.8925,18.57471264367816,3565
2019-07-06,10987.351999999999,11150.0,11433.8,10781.477673000001,639979717.955877,348674.0,70209738.5775326,7934713219631.0,74.60011891187379,1377.3165532879816,705436.4463585691,124193828.6496,6.729909852598917,18.57471264367816,2434
2019-07-07,11231.35707,10987.351999999999,11710.486186,10980.09,561967420.0583769,313273.0,60348820.237991504,7934713219631.0,70.78484796534109,1377.3165532879816,718231.205005668,85554897.9616,6.729909852598917,16.0,2504
2019-07-08,11479.254145,11231.356602,11614.629937,11100.1,2099126797.9636898,378966.0,70209738.5775326,7934713219631.0,71.50600141461791,1620.4,2662688.53939029,67612787.4615,6.8808,18.57471264367816,3991
2019-07-09,12304.350076,11479.256077,12390.815419,11342.377052,1779344024.0648198,365588.0,65740170.4585491,8587445349569.57,69.1673055847394,1615.5,2441777.72698058,277905476.8152,6.883,18.57471264367816,4191
2019-07-10,12574.753069,12302.63902,12817.594246999999,12138.872695,3158872124.7814302,315664.0,58125055.9333793,9064159826491.0,68.13882063149879,1616.3,2302653.81810532,364111378.7824,6.8705,18.57471264367816,5608
2019-07-11,12097.508274,12574.737236,13190.651213,11558.435,1909308953.10433,325776.0,58125055.9333793,9064159826491.0,60.470192331818104,1650.6,2959621.67787676,507237487.92,6.8682,18.57471264367816,4649
2019-07-12,11350.107963,12097.543101000001,12097.595363,10978.751531,1573448471.11562,360899.0,73895419.9463116,9064159826491.0,67.6842726899866,1592.5,2440280.90560054,400745298.7161,6.8796,18.57471264367816,4094
2019-07-13,11804.692906999999,11349.927864,11935.830582999999,11098.553237,703409877.232993,304545.0,63532037.8806704,9064159826491.0,67.6741040903416,1377.3165532879816,1572856.63308995,223317773.9139,6.729909852598917,18.57471264367816,2614
2019-07-14,11381.517722,11804.689537999999,11841.041551999999,10818.208354999999,880311916.4295131,303287.0,65334365.1964341,9064159826491.0,66.547224674243,1377.3165532879816,1561873.32498153,237143042.963,6.729909852598917,16.0,2803
